iter,M_lnCltot.1.,SD_lnCltot.1.,M_lnClmet.1.,SD_lnClmet.1.,M_lnkufrac.1.,SD_lnkufrac.1.,M_lnVdist.1.,SD_lnVdist.1.,M_lnVdistmet.1.,SD_lnVdistmet.1.,M_lnkgutabs.1.,SD_lnkgutabs.1.,M_lnFgluc.1.,SD_lnFgluc.1.,geomM_Cltot,geomSD_Cltot,geomM_Clmet,geomSD_Clmet,geomM_kufrac,geomSD_kufrac,geomM_Vdist,geomSD_Vdist,geomM_Vdistmet,geomSD_Vdistmet,geomM_kgutabs,geomSD_kgutabs,geomM_Fgluc,geomSD_Fgluc,Z score,Rand.indiv._Cltot,Rand.indiv._Clmet,Rand.indiv._kufrac,Rand.indiv._Vdist,Rand.indiv._Vdistmet,Rand.indiv._kgutabs,Rand.indiv._Fgluc
45600,0.242717,0.381308,3.24809,0.209517,-1.55879,0.387472,1.22122,0.523784,2.48101,0.0100279,3.39684,0.0685139,-2.03582,0.730034,1.274707831,1.464198509,25.74112738,1.233082337,0.21039049,1.473251702,3.391322624,1.6884045,11.95333119,1.010078348,29.86956294,1.070915511,0.130573368,2.075151162,-0.165736164,1.196643405,24.86261964,1.90755034,3.109338645,0.669539458,0.609896914,0.115693245
36850,0.452153,0.511548,2.99348,0.176958,-1.10538,0.451215,1.39804,0.42911,1.99546,0.614974,3.03829,0.215783,-2.55432,0.576302,1.571692399,1.667871062,19.95500522,1.193580962,0.331085046,1.570218843,4.047259559,1.535889973,7.355585819,1.849608509,20.86952582,1.240833089,0.077745081,1.779445858,0.176146654,1.719890229,20.58680959,1.292406535,4.365035363,2.628642629,2.119049455,0.086051758
45950,-0.0114297,0.525134,4.63418,0.184346,-1.40898,0.418387,1.2446,0.388749,2.3446,0.13089,3.87658,0.0454893,-2.43242,0.847002,0.988635371,1.690685385,102.9434697,1.202431793,0.244392436,1.51950861,3.471545903,1.475134246,10.42910025,1.139842392,48.25888713,1.046539807,0.087824041,2.332643095,-0.659587124,0.699211977,91.15740632,3.848687058,2.686357442,0.24278525,0.081150246,0.050232572
33600,0.232332,0.436568,5.79396,0.18868,-1.40671,0.345284,1.54675,0.41709,2.41395,0.0420108,4.09866,0.198079,-2.43321,0.525137,1.26153849,1.547387461,328.3105634,1.207654441,0.244947837,1.412390982,4.69618276,1.517539085,11.17802726,1.042905742,60.25948576,1.219058696,0.087754687,1.690690457,0.575019099,1.621524795,365.9345907,0.629014408,5.969031676,4.179025785,12.86984244,0.118689292
34600,0.246287,0.549395,3.64558,0.0478493,-1.5284,0.475205,1.07404,0.595691,1.93828,0.227118,3.6453,0.00818176,-2.45904,1.01988,1.27926667,1.732204717,38.3049833,1.049012557,0.216882402,1.608343874,2.927181457,1.814284182,6.946792206,1.254977947,38.29425941,1.008215322,0.085517008,2.772862001,0.958935766,2.16651853,40.1035318,0.371416047,5.182405886,8.051062064,33.24120787,0.227400934
29800,0.504469,0.416332,4.62831,0.237526,-1.46608,0.440523,1.67848,0.584464,1.84715,0.267632,2.99853,0.166526,-2.60837,0.611535,1.656105895,1.516389227,102.3409617,1.268107967,0.230828562,1.553519497,5.357406521,1.794029128,6.341719841,1.306866125,20.05603287,1.181194247,0.073654503,1.84325863,0.413241472,1.96701005,112.8958366,0.847620677,6.820990963,2.803730874,4.07814795,0.094831051
49350,0.331259,0.501233,4.8011,0.190022,-1.55427,0.380254,1.17447,0.508478,2.23385,0.029324,2.73711,0.102654,-2.31877,0.575881,1.39272046,1.650755398,121.6441525,1.209276201,0.211343607,1.462656057,3.236427183,1.66275855,9.335739576,1.029758182,15.44229232,1.108107937,0.098394536,1.778696869,0.678193113,1.956567707,138.375584,0.509746768,4.569100131,4.684717828,7.091828111,0.145408032
31200,0.410234,0.412432,2.75091,0.10225,-1.40711,0.405615,1.46715,0.513169,1.86741,0.184595,3.70551,0.0746237,-3.03128,0.853226,1.507170422,1.510486826,15.65687316,1.107660352,0.244849878,1.500224855,4.336857467,1.670576873,6.471513455,1.202731235,40.67078413,1.077478619,0.048253834,2.34720674,0.565101665,1.902749623,16.58820076,0.677364867,5.795852969,3.45516945,8.746149723,0.078150364
42200,0.724908,0.331167,3.39568,0.0202897,-1.36517,0.504358,2.04104,0.603322,1.75446,0.447051,3.48826,0.0536652,-2.39372,0.65094,2.064541153,1.392592336,29.83493433,1.020496935,0.255337265,1.655922077,7.698611593,1.828181944,5.780325523,1.563694046,32.72894976,1.055131285,0.091289455,1.917342284,0.047271334,2.097115241,29.86356338,1.552434887,7.921335661,1.698909652,1.24428355,0.094142169
36750,0.566539,0.527283,2.05646,0.162017,-1.524,0.304797,1.75295,0.378562,1.44293,0.385656,2.61236,0.209489,-2.78365,0.849523,1.762157658,1.694322575,7.818244181,1.175880231,0.217838787,1.356349636,5.771603818,1.460183335,4.233080591,1.470578705,13.63118251,1.233047812,0.06181248,2.338531107,0.472605069,2.260838175,8.440402993,0.660041132,6.902338864,2.908367804,4.238051353,0.09235078
48750,0.504218,0.467307,2.59121,0.0051053,-1.67356,0.369206,1.69642,0.425133,2.12412,0.0726796,3.13294,0.0186417,-2.5344,0.54366,1.655690264,1.595691205,13.34591039,1.005118354,0.187578098,1.44658557,5.454385696,1.529793869,8.365532579,1.075385928,22.941328,1.018816541,0.079309291,1.722298955,1.383001297,3.159785632,13.44047446,0.142940095,9.819591183,20.29430521,77.59490626,0.168214132
25350,0.460053,0.419527,4.0398,0.092721,-1.45966,0.480281,1.40843,0.479002,1.9585,0.191575,3.12762,0.123417,-2.95567,0.631723,1.584157943,1.521241838,56.81497867,1.097155586,0.232315248,1.616528583,4.0895298,1.614462364,7.088686057,1.211155666,22.8196042,1.131356098,0.05204378,1.880848491,-0.248176682,1.427516443,55.52252587,2.322245431,3.631162602,0.744919566,0.520593718,0.044491865
42050,0.421169,0.467149,2.78668,0.141377,-1.61981,0.355135,1.52561,0.437183,1.79515,0.191897,2.72658,0.250725,-2.99742,0.883214,1.523741769,1.595439106,16.22705644,1.151858817,0.197936303,1.426373202,4.597947462,1.548339397,6.020377711,1.211545721,15.28053811,1.284956673,0.049915685,2.418660803,-0.601958025,1.150233437,14.90321528,3.781771792,3.534048809,0.411186684,0.248935436,0.029331955
27100,0.465669,0.420899,2.49894,0.0474668,-1.43291,0.466341,1.35183,0.49208,2.00946,0.320949,3.02704,0.205308,-2.89504,0.707772,1.593079603,1.523330414,12.16958736,1.048611387,0.238613546,1.594150512,3.864491082,1.635714971,7.459288244,1.378435279,20.63605936,1.227903201,0.055296813,2.029464571,0.030788936,1.613858721,12.18738563,1.525348983,3.923486296,1.466411318,1.347845433,0.056515042
35350,0.594646,0.336037,4.73239,0.3353,-1.50575,0.361366,1.47456,0.34039,1.76894,0.256851,2.9334,0.139401,-2.76496,0.730006,1.812389246,1.399390801,113.5666626,1.39835983,0.221850843,1.43528868,4.36911294,1.405495627,5.864633554,1.292852477,18.79141281,1.149584991,0.062978618,2.075093058,-0.13236014,1.733544395,108.6367388,1.751841079,4.176635141,1.022973778,0.779685821,0.057178136
42300,0.38372,0.428815,3.8399,0.096184,-1.90846,0.39955,1.30996,0.426564,1.92856,0.257023,2.8252,0.000197582,-2.80764,0.529266,1.467734419,1.535436952,46.52082212,1.100961622,0.148308606,1.491153528,3.706025468,1.531984571,6.879596486,1.293074867,16.86431751,1.000197602,0.060347244,1.69768575,0.411162107,1.750729361,48.39745434,0.680357805,4.416497465,2.85757623,3.195721128,0.075018099
44500,0.612023,0.580195,1.60781,0.162187,-1.55048,0.363126,1.3629,0.55923,1.47365,0.404824,3.69918,0.0214205,-2.37109,0.718638,1.84415836,1.786386742,4.991867059,1.176080148,0.212146119,1.437817013,3.907508662,1.749325001,4.365138856,1.499038646,40.41415117,1.021651566,0.093378888,2.051636977,0.826736751,2.979309401,5.708155567,0.399032346,6.204259009,5.069005339,21.75119185,0.169150648
46350,0.26188,0.468834,5.3284,0.179765,-1.4697,0.316233,1.5406,0.683322,2.47967,0.265664,2.8296,0.185441,-2.75689,0.561275,1.299370609,1.598129687,206.1079375,1.19693605,0.229994473,1.371949883,4.667389865,1.980445858,11.93732445,1.304296741,16.938684,1.203749176,0.063488912,1.752906031,-0.359482505,1.097837548,193.2099898,2.326964055,3.650841525,0.5348687,0.435286565,0.051888477
48350,0.528993,0.207922,2.04706,0.0451371,-1.59325,0.490805,1.45919,0.313978,1.5572,0.240875,2.46785,0.209715,-2.6072,0.533463,1.697222345,1.231117139,7.745097015,1.04617128,0.203263929,1.633630764,4.302473113,1.368859621,4.745515183,1.27236198,11.7970559,1.233326512,0.073740729,1.70482591,-0.269593225,1.604702911,7.651420705,2.510129651,3.953272269,0.836159772,0.634067007,0.063862815
48350,0.399357,0.418135,2.56845,0.176336,-1.45021,0.383471,1.15625,0.524682,1.92232,0.361453,2.71964,0.270777,-2.32227,0.6268,1.490865763,1.519125743,13.0455881,1.192838785,0.234521034,1.467368998,3.177993428,1.689921368,6.836801464,1.435413556,15.17485831,1.310982689,0.098050758,1.871611829,-2.292339804,0.57169451,8.707876565,40.76586574,0.954565102,0.017506944,0.002570739,0.023304505
27700,0.46965,0.270909,3.29371,0.148177,-1.71983,0.431596,1.83264,0.476548,1.82277,0.727823,2.58733,0.350234,-2.58755,0.585384,1.599434293,1.31115575,26.94263564,1.159718148,0.179096592,1.539712945,6.250365862,1.610505331,6.188978198,2.070568071,13.29422858,1.419399649,0.075204065,1.795680395,-0.322048446,1.465804411,25.6871233,2.679056227,5.361096137,1.151197557,0.616922664,0.062282673
30400,0.453491,0.423138,2.69727,0.0971095,-1.60244,0.497634,1.48401,0.626839,1.97422,0.39352,3.14311,0.242346,-2.1743,0.712577,1.573796731,1.526744972,14.83916546,1.101981034,0.201404491,1.644825007,4.41059676,1.871684823,7.201000682,1.482188927,23.17583173,1.274235002,0.113687707,2.039239614,0.468459068,1.918826561,15.52981657,0.776434068,5.915987393,3.737291913,5.555366413,0.158740126
47600,0.485013,0.437158,5.29357,0.208226,-1.59698,0.32579,1.51227,0.46495,1.84736,0.298802,2.83481,0.11274,-2.32504,0.596373,1.624196123,1.548300689,199.0527769,1.231491455,0.202507167,1.385124462,4.537018145,1.59193459,6.343051742,1.348242645,17.02716483,1.119340866,0.097779533,1.815521946,-0.527997925,1.289422551,178.3284552,3.218746915,3.549395703,0.508342296,0.25056578,0.071366714
44700,0.288669,0.401972,4.05586,0.0144658,-1.54397,0.380305,1.28723,0.501038,2.27906,0.152485,2.88772,0.0378729,-2.58544,0.722631,1.334649886,1.494769479,57.73479357,1.014570936,0.213531696,1.462730654,3.622737661,1.650433532,9.767494648,1.164724991,17.95233159,1.038599219,0.075362913,2.059845541,0.920295768,1.932089636,58.50854515,0.35324124,5.745018612,9.486732777,14.81187753,0.146547489
25750,0.620577,0.54351,3.45576,0.376788,-1.557,0.335095,1.70284,0.519282,2.41667,0.0704285,3.31688,0.0614475,-2.3627,0.540213,1.860000953,1.722040629,31.68235813,1.457595266,0.210767426,1.398073196,5.489515499,1.680820387,11.20847289,1.072967849,27.57418475,1.063374668,0.094165632,1.716372411,-0.834710371,1.18164031,23.13279133,5.128119625,3.558680853,0.142731361,0.066724263,0.059987361
43900,0.0761843,0.609573,2.94021,0.226026,-1.53027,0.417925,1.1254,0.42113,1.87277,0.157964,3.75212,0.261219,-2.48521,0.475489,1.079161445,1.839645702,18.91981906,1.253608259,0.216477211,1.51880676,3.081449182,1.523682344,6.506293895,1.171124033,42.61132231,1.298512008,0.083308058,1.608800709,1.620337609,2.897645055,27.28803775,0.127246512,6.096853249,24.3488267,567.3180884,0.180007405
29300,0.56795,0.386255,2.71548,0.407872,-1.58932,0.352249,1.42449,0.599931,1.65858,0.056983,3.19039,0.0935185,-2.33474,0.781058,1.764645817,1.471459845,15.11186203,1.503614686,0.204064328,1.422262623,4.155737876,1.821993079,5.251847923,1.058637813,24.29790178,1.098030917,0.096835657,2.183781485,-0.410577629,1.505857251,12.78173094,2.731328817,3.248429837,0.535800792,0.296299574,0.070268972
39400,0.698508,0.445322,5.52193,0.273441,-1.45464,0.313041,1.46096,0.470013,2.09823,0.397584,2.70942,0.317546,-2.5906,0.599287,2.010750429,1.560992755,250.117298,1.314479803,0.233484403,1.367577601,4.310095234,1.600014993,8.151728576,1.4882248,15.02056106,1.373752436,0.074975042,1.820820093,-0.022876593,1.990369997,248.557598,1.413852442,4.264000072,1.418476837,1.291189261,0.073954174
45900,0.351286,0.534893,4.69055,0.00821178,-1.51747,0.403238,1.60627,0.38494,1.91023,0.227616,2.76363,0.0869109,-2.55789,0.807165,1.420893643,1.707265555,108.9130655,1.008245589,0.219265929,1.496663055,4.984185501,1.469526147,6.754642188,1.255603081,15.8573006,1.090799485,0.077468026,2.241544192,-0.214093463,1.267148253,108.7217549,2.071179821,4.589893689,0.834141893,0.603647889,0.065173734
28300,0.666264,0.392237,2.24542,0.18139,-1.68097,0.399955,1.30856,0.487845,1.63886,0.104985,4.02289,0.12089,-2.52275,0.751371,1.946949911,1.480288498,9.444381364,1.198882652,0.186193281,1.491757567,3.700840663,1.628802366,5.149295968,1.11069395,55.86231486,1.12850077,0.080238647,2.119904414,-0.138350007,1.844112272,9.210320901,1.882342874,3.45930133,0.885368539,0.646826709,0.072316556
27450,0.547956,0.442561,2.20991,0.0716533,-1.66493,0.281787,1.43183,0.554073,1.70807,0.73065,3.62554,0.294501,-2.43274,0.713826,1.729713867,1.556688798,9.114896015,1.074282826,0.189203902,1.325496359,4.186353213,1.740326954,5.518300873,2.076429849,37.54499198,1.342456306,0.087795942,2.041788215,0.35923676,2.027777123,9.352563711,0.728828332,5.108334337,3.835314861,4.937841263,0.113459713
41550,0.347366,0.571643,4.25387,0.227417,-1.43595,0.324618,1.46128,0.488223,2.32692,0.145584,2.88102,0.132573,-2.22301,0.68709,1.415334643,1.771174702,70.37724595,1.255353241,0.237889262,1.383502047,4.311474685,1.62941817,10.24633417,1.156714895,17.83245301,1.141762362,0.108282687,1.987922254,0.134665662,1.528591438,72.56591061,1.140246929,4.604466789,1.582396107,1.682948753,0.11877996
36500,0.807158,0.584788,5.83128,0.00741116,-1.18531,0.483993,1.58969,0.562561,2.23844,0.373116,2.91099,0.0469167,-2.767,0.807186,2.241528502,1.794610488,340.7946171,1.007438691,0.305651413,1.622540288,4.902229002,1.755161719,9.378689114,1.452252791,18.3749808,1.048034704,0.062850273,2.241591265,0.024643279,2.274065261,340.8568639,1.575831509,4.970663576,1.534613413,1.125979179,0.06411299
25900,0.280918,0.406654,2.63099,0.193144,-1.56933,0.385704,1.14254,0.430884,1.87165,0.137529,2.71805,0.0111796,-2.47865,0.552809,1.324345003,1.501784398,13.88751174,1.213057461,0.208184619,1.470649294,3.134720452,1.53861706,6.499010925,1.147434981,15.15074946,1.011242325,0.083856355,1.73812857,0.448956814,1.589609016,15.14549783,0.726979212,3.803753368,2.65865145,3.426251025,0.107478695
46100,0.343574,0.53909,1.88637,0.260319,-1.63778,0.507858,1.40647,0.74849,1.77448,0.673345,3.36256,0.236807,-2.54571,0.69474,1.409977857,1.714446006,6.595383931,1.297343873,0.194411156,1.661727959,4.081522171,2.113805759,5.897213788,1.96078519,28.86298562,1.267196525,0.078417356,2.003188177,0.043231349,1.443224127,6.670027224,1.548140544,4.215753037,2.117123152,1.465468525,0.080808312
43950,0.173915,0.4773,3.55545,0.397345,-1.47852,0.377398,1.18317,0.59005,2.18805,0.187844,3.05202,0.0763704,-2.81533,0.561808,1.189954415,1.611716887,35.00356803,1.487869156,0.227974842,1.458484671,3.264706938,1.804078617,8.917806426,1.206645264,21.15804053,1.079362296,0.059884953,1.753840579,0.74651793,1.699319723,47.09068294,0.483674224,5.071582529,6.179655697,10.53557951,0.091087905
26050,0.520133,0.435711,3.76524,0.325828,-1.63466,0.342845,1.35615,0.390378,2.21147,0.207008,2.76699,0.211282,-2.63186,0.654063,1.682251374,1.546061918,43.17406639,1.385177098,0.195018666,1.408950358,3.881221796,1.477539198,9.12912635,1.229992412,15.91067074,1.235260649,0.071944521,1.923339504,-0.156841995,1.571130176,41.02314774,1.820713279,3.650712433,0.869494416,0.800356335,0.064930063
28400,0.342591,0.313317,2.85301,0.244476,-1.67642,0.353655,1.47794,0.430304,1.85749,0.561943,4.69835,0.221693,-2.73529,0.697416,1.40859253,1.367955104,17.33989646,1.276952015,0.187042391,1.424263731,4.383905527,1.537724921,6.40763341,1.754077364,109.7659092,1.248188125,0.064875191,2.008555888,0.558724938,1.678077884,19.87782598,0.558219703,5.57538613,4.951888335,17.23217565,0.095787193
49750,0.759874,0.642758,3.11576,0.00945685,-1.5989,0.445795,1.47286,0.582102,2.3231,0.0545443,2.56565,0.359431,-2.64153,0.76471,2.138006815,1.901718593,22.55056227,1.009501707,0.202118726,1.561731279,4.361691758,1.789796632,10.20726784,1.056059259,13.00911154,1.432514082,0.07125217,2.148371257,-0.868710486,1.223240378,22.36606233,6.26373214,2.630520903,0.140358273,0.154219856,0.036668339
39000,0.417547,0.352579,2.27555,0.0959618,-1.50252,0.364098,1.71905,0.548802,1.45406,0.548898,2.58985,0.313382,-2.06889,0.623015,1.518232759,1.422732047,9.73327084,1.100717016,0.22256858,1.43921525,5.579225681,1.731177824,4.280457943,1.731344025,13.32777229,1.368044024,0.126325926,1.864541167,0.258745715,1.663252971,9.977970417,0.975629269,6.430486306,2.522195607,2.673783715,0.148423213
33100,0.450584,0.418373,5.00201,0.098057,-1.58987,0.332964,1.18235,0.668727,2.29959,0.256139,2.66522,0.424458,-2.39439,0.711065,1.569228347,1.519487337,148.7117696,1.103025656,0.203952124,1.395097074,3.262030975,1.951751159,9.970093878,1.291932294,14.37111084,1.528761606,0.091228311,2.036158613,1.184193297,2.57543513,167.0224847,0.21230117,7.201231341,19.67400191,35.89484383,0.211749439
25150,0.531018,0.356445,3.1997,0.0919043,-1.4286,0.363547,1.34483,0.601353,2.04765,0.204687,2.8707,0.352092,-2.49135,0.705591,1.700662702,1.428242975,24.52517154,1.096259905,0.239644189,1.438422461,3.837534104,1.824585796,7.749667971,1.22714091,17.64936843,1.422039345,0.082798114,2.025043132,1.488558371,2.891013661,28.12067062,0.171528218,9.393134424,25.86093549,102.0330229,0.236682284
43950,0.472333,0.565901,3.35201,0.032183,-1.50734,0.268205,1.48711,0.454896,2.11459,0.400875,2.57615,0.15246,-2.65644,0.858018,1.603731337,1.76103376,28.56008175,1.032706473,0.221498381,1.307615174,4.424290825,1.57600947,8.286187733,1.493130616,13.14642686,1.164695873,0.070197681,2.358481548,-0.038969566,1.568751505,28.52428536,1.386725741,4.346552057,1.375022844,1.053447956,0.067889317
43450,0.292745,0.476864,4.29047,0.198235,-1.75761,0.429541,1.05647,0.612095,1.80504,0.331397,4.88748,0.292051,-3.04342,0.547419,1.340101021,1.611014331,73.0007708,1.219248884,0.172456543,1.536552084,2.876200062,1.844291144,6.080214652,1.392912669,132.6189528,1.339171314,0.047671574,1.72878526,0.738253331,1.905589551,84.50558688,0.419781712,4.519273147,5.280251836,49.41477115,0.071412233
44100,0.547076,0.511393,4.19782,0.161848,-1.34621,0.326112,1.79595,0.561765,1.83585,0.295049,2.7803,0.171913,-2.68791,0.760559,1.728192388,1.667612562,66.54111318,1.175681524,0.260224645,1.385570544,6.02519594,1.753765166,6.270461773,1.343192173,16.12385738,1.18757451,0.068022959,2.139471851,1.53936312,3.797319884,85.36727599,0.174436583,14.30644769,22.67105009,85.78157871,0.219339719
26650,0.460865,0.501241,4.61436,0.130541,-1.54054,0.550676,1.40571,0.516591,1.86007,0.347805,2.729,0.0504333,-2.62768,0.674945,1.585444802,1.650768604,100.923217,1.139444656,0.214265367,1.734425093,4.078421393,1.67630338,6.424186449,1.415956111,15.3175618,1.051726711,0.072245878,1.963924957,-2.210548761,0.523534331,75.62544149,52.25391355,1.30181625,0.023191477,0.002523384,0.016249732
45750,0.319752,0.726061,2.77718,0.245829,-1.47719,0.432467,1.42783,0.569274,1.89216,0.532427,3.09599,0.16253,-1.99572,0.788775,1.376786279,2.066922942,16.07362934,1.2786809,0.22827825,1.54105462,4.169641246,1.766983755,6.63368197,1.703060625,22.10911573,1.176483612,0.13591576,2.200698918,-1.619281294,0.42488149,10.79533071,16.85172683,1.658668647,0.079538644,0.007822519,0.037893768
49250,0.68888,0.517485,5.38041,0.234763,-1.66193,0.414079,1.84141,0.664132,2.30545,0.0547339,3.15363,0.0751665,-3.12649,0.828898,1.991483822,1.677802665,217.1112728,1.264609021,0.189772366,1.512976647,6.305422642,1.942803436,10.02869015,1.056259507,23.42092843,1.078063634,0.043871516,2.290792895,0.810676197,3.029485406,262.6248994,0.393289974,10.80280696,6.846293008,13.89792121,0.085904237
31150,0.386078,0.409004,6.62112,0.00910149,-1.79491,0.480785,1.71294,0.409235,1.75671,0.0743004,2.60987,0.371943,-2.33897,0.755244,1.47119942,1.505317742,750.7855062,1.009143035,0.166142404,1.617343519,5.545240543,1.50566551,5.793345898,1.077130327,13.59728309,1.450550298,0.096426907,2.128130724,-0.445494754,1.226137352,747.7474849,3.598107413,4.621077737,0.492478394,0.453508896,0.068877395
