iter	M_lnCltot(1)	M_lnClmet(1)	M_lnkufrac(1)	M_lnVdist(1)	M_lnVdistmet(1)	M_lnkgutabs(1)	M_lnFgluc(1)	SD_lnCltot(1)	SD_lnClmet(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	SD_lnkgutabs(1)	SD_lnFgluc(1)	GSD_Ccpt(1)	GSD_Ctot(1)	GSD_Qu(1)	GSD_Qu_tot(1)	lnCltot(1.1)	lnClmet(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnkgutabs(1.1)	lnFgluc(1.1)	lnCltot(1.2)	lnClmet(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnkgutabs(1.2)	lnFgluc(1.2)	lnCltot(1.3)	lnClmet(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnkgutabs(1.3)	lnFgluc(1.3)	lnCltot(1.4)	lnClmet(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnkgutabs(1.4)	lnFgluc(1.4)	lnCltot(1.5)	lnClmet(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnkgutabs(1.5)	lnFgluc(1.5)	lnCltot(1.6)	lnClmet(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnkgutabs(1.6)	lnFgluc(1.6)	lnCltot(1.7)	lnClmet(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnkgutabs(1.7)	lnFgluc(1.7)	lnCltot(1.8)	lnClmet(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnkgutabs(1.8)	lnFgluc(1.8)	lnCltot(1.9)	lnClmet(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnkgutabs(1.9)	lnFgluc(1.9)	lnCltot(1.10)	lnClmet(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	lnkgutabs(1.10)	lnFgluc(1.10)	LnPrior	LnData	LnPosterior
38300	0.593864	6.88375	-1.63337	1.64366	1.79699	2.66794	-2.58247	0.399327	0.0161766	0.388338	0.583133	0.304314	0.288238	0.621184	2.28759	1.97358	1.10037	1.10162	-1.88189	-1.13789	-0.810139	-1.15344	-3.18165	0.353498	-0.224253	0.0117708	0.567268	1.66108	-1.46357	-0.497358	0.926049	-0.138542	-0.484405	-0.912871	-0.605091	-0.226571	0.336492	0.706397	0.614964	-0.464021	-1.72947	2.3973	-0.706437	0.27737	1.19566	1.87417	0.387385	-1.8715	0.525087	0.438929	-0.696707	0.880064	1.91155	-1.5731	0.210212	-1.02502	0.42752	-0.748669	-0.187506	-0.0819227	-1.21945	0.963586	1.3545	-2.42474	0.247998	-0.0476499	0.603912	2.94464	0.269863	-0.812418	1.65077	1.71674	0.136496	-2.63507	-1.07001	-0.697501	-0.164406	0.284272	0.644577	-0.199204	-1.55668	0.474178	-1.37568	-0.368781	0.703587	-0.846037	0.272825	-0.5564	-1.450481e+002	-1.390152e+003	-1.535200e+003
38350	0.665145	4.16599	-1.62369	1.6063	1.91078	2.87512	-2.50062	0.56863	0.032325	0.367267	0.568157	0.291588	0.300877	0.702071	2.24523	1.90954	1.10845	1.11764	-1.91209	-0.791198	-0.456813	-0.997964	-0.104837	-0.779012	0.223727	-0.146653	-0.418619	1.9436	-1.47297	-0.447984	0.0181756	-0.0913678	-0.717634	-1.3052	-0.900328	-0.753608	0.180737	0.0381228	0.557374	-0.187926	-0.559987	2.40873	-0.557819	-0.765723	1.05267	1.35243	0.559009	-0.365549	0.72538	1.12365	-1.53323	0.781578	1.81714	-1.4694	0.794746	-1.12093	0.188652	-1.07437	-0.978537	-0.220069	-0.332675	0.127623	1.40601	-1.91505	-0.658736	-0.844869	0.178759	2.22721	-0.0669383	-1.02831	0.787076	0.970778	0.776596	-2.18851	-0.122506	0.356004	-0.196167	0.903494	0.208881	0.767907	-1.70502	0.15858	-1.30413	-0.29146	0.791865	-0.545294	-0.26841	-0.347174	-1.318056e+002	-1.400233e+003	-1.532039e+003
38400	0.609287	4.88036	-1.64079	1.45554	1.66998	3.58278	-2.39166	0.546283	0.2994	0.427905	0.42707	0.306815	0.0557322	0.59154	2.01592	1.99016	1.10504	1.11227	-2.29297	-0.393112	-0.125329	-0.958883	0.604434	1.26261	-0.244241	-0.137296	-0.90749	1.6444	-1.30358	-1.86552	-0.052834	-1.13534	-0.559236	0.717728	-0.465778	0.161787	-0.661558	-1.79894	0.497804	0.432528	-0.549231	1.975	-0.00667008	-0.0723146	0.148757	1.63818	0.478116	0.408581	0.477329	1.51967	-0.945692	-0.381759	1.54898	-2.14924	-0.455113	-0.931721	-0.0970797	0.618921	1.43375	-0.428737	-0.0114168	0.504664	1.25745	-1.05245	0.690192	-1.38773	1.01226	1.49385	0.627902	-0.696884	2.5203	-0.221718	1.80867	-1.92999	0.230661	0.53688	-0.126718	1.90338	1.3487	0.496909	-2.14111	0.187848	-0.905959	-0.42838	1.17099	0.0118602	1.49453	-0.577855	-1.377137e+002	-1.403674e+003	-1.541388e+003
38450	0.619302	3.07361	-1.64128	1.4071	2.42023	4.65178	-2.27279	0.398064	0.073112	0.434135	0.52884	0.586724	0.107353	0.520152	2.19836	2.00507	1.10132	1.10125	-1.99424	-0.630449	-0.59569	-0.468636	-0.141489	-0.926	-0.560561	-0.127558	0.162082	1.55145	-0.921047	0.685292	0.0929766	0.129588	-1.1461	-0.74896	-0.664789	-0.690651	-0.232158	1.30747	0.525799	0.500109	-0.717204	2.00754	0.582279	0.620202	-1.47428	2.33231	0.144231	-0.244127	0.541411	0.84078	-1.53329	0.381773	1.89985	-2.09565	0.354299	-0.9129	0.461796	-0.0910053	-1.23442	-0.808998	-1.17572	-0.388063	1.22587	-1.75821	-0.575296	-1.78549	0.139181	0.945886	0.860282	-0.677574	0.904642	0.872227	1.71839	-3.63679	0.935228	1.18848	-0.17893	2.05507	-0.966433	0.560201	-2.71288	0.125796	-0.344826	-0.248384	1.08426	-0.0162932	0.211456	-1.1349	-1.428538e+002	-1.386941e+003	-1.529795e+003
38500	0.733906	2.44714	-1.59129	1.48236	1.49077	2.85358	-2.37271	0.44318	0.0775333	0.414368	0.661645	0.48308	0.322557	0.67189	2.05297	1.88229	1.10361	1.10849	-2.55686	1.40973	-0.481946	-0.693881	1.07234	-0.121556	-0.608418	1.04103	1.02117	1.63629	-0.15136	0.2359	0.403954	-0.771157	-1.0874	0.54925	-0.71764	-0.46615	-0.788128	-1.53512	0.255323	0.400655	-0.514769	2.14168	0.301532	0.0751652	0.373286	1.85469	0.0962289	0.605891	0.435016	0.557841	-0.73002	1.14578	1.28351	-1.65135	0.220271	-0.940534	0.765112	1.47175	0.837546	-0.472584	-1.38664	-0.368334	1.33435	-1.81909	-0.46614	-0.113969	0.811503	2.05626	-0.25645	-0.943859	1.22036	1.49361	-0.911846	-2.31648	1.67959	0.60746	-0.251487	2.26976	1.24026	2.23326	-2.08485	0.538892	1.04211	-0.563638	1.20035	0.672512	-0.10039	-0.341127	-1.416627e+002	-1.394408e+003	-1.536071e+003
38550	0.748969	5.28784	-1.58447	1.40459	2.33587	2.6199	-2.61454	0.447789	0.0803549	0.44067	0.576662	0.0743043	0.141067	0.730277	1.99101	1.84514	1.10235	1.1012	-3.0027	0.171104	-0.56275	-1.33173	0.332614	1.32964	-0.577269	-0.263342	2.08761	1.49034	-0.718217	0.836114	1.4194	-0.0465239	-1.33878	-1.43878	-0.759133	-0.506705	1.06296	-0.459343	0.776495	-0.444068	0.011673	2.00652	-0.294211	-0.743735	-0.594507	1.61428	-0.673993	0.573822	0.451512	0.532316	-0.0857207	0.0971261	1.79169	-1.19322	-0.745439	-1.0158	1.22856	-0.430009	0.227985	-0.0281913	-1.27579	-0.358645	1.18244	-1.7907	-0.43432	0.600584	-0.0395783	1.41796	1.95114	-0.77717	2.02972	-0.367905	0.705607	-1.74163	-0.583956	-1.24028	-0.3573	1.11337	0.834948	2.01299	-1.56286	0.999403	-1.06312	-0.383728	1.78379	0.116873	-1.76669	-0.747182	-1.403167e+002	-1.389204e+003	-1.529520e+003
38600	0.55514	4.70219	-1.55688	1.36825	2.22669	3.49465	-2.45932	0.580087	0.0778914	0.493024	0.592135	0.108982	0.0357198	0.537122	1.89273	1.96607	1.10593	1.10763	-3.09874	1.42642	-0.431079	-1.86322	0.327871	-0.508263	-0.698105	0.320596	1.34232	1.35662	-0.289463	0.248858	-0.123657	-0.291184	-0.674801	1.28111	-0.815248	-0.324927	-0.34403	-0.0571446	0.775177	-0.370248	-0.320794	1.53977	-0.375708	-0.491742	-0.210652	2.30856	0.564713	0.0755362	0.222339	1.06834	-0.43071	-0.41983	2.30095	-1.07531	0.843268	-1.03645	0.786734	-1.1658	0.158186	-0.284799	-0.775003	0.15277	0.71496	-1.73904	-0.821815	0.661679	1.02656	2.08519	1.44256	-0.841808	1.94841	-0.135682	1.59438	-2.64983	0.3176	-1.47997	-0.222021	1.51576	0.363904	1.42091	-2.77268	0.913694	-0.240401	-0.47614	1.56222	0.161661	-1.06398	-0.857483	-1.417262e+002	-1.379388e+003	-1.521114e+003
38650	0.461046	3.75282	-1.5367	1.34544	1.9376	3.42433	-2.67236	0.501889	0.383457	0.440493	0.532732	0.234552	0.0911296	0.565042	1.74549	2.08601	1.1062	1.11456	-2.24277	-1.59228	-0.385136	-0.819093	0.582732	0.868355	0.0824421	0.323739	-0.650977	1.40335	-0.581596	-0.835158	0.0416833	-0.380672	-0.239341	-0.897678	-0.833311	0.0219496	0.46757	-0.780032	1.15792	0.573972	0.625292	1.55887	0.291062	-1.6478	0.461232	2.4989	0.193969	0.619413	0.273227	0.709403	-0.268306	-0.45914	2.65079	-1.36033	-0.073313	-1.14319	0.573403	-0.820475	0.787509	-0.157653	-0.441813	0.515428	0.920038	-1.77997	0.0969879	0.607715	0.147467	1.952	0.0358816	-0.93271	2.19722	2.65074	0.325224	-1.84641	0.107172	-2.9467	-0.546118	1.12197	-0.58558	-0.202862	-0.973969	0.469386	2.063	-0.663646	1.17523	-0.652831	1.09476	0.144722	-1.386230e+002	-1.396717e+003	-1.535340e+003
38700	0.495087	2.13998	-1.55554	1.1877	1.70262	2.70843	-2.65401	0.455156	0.332805	0.40565	0.540498	0.289336	0.158954	0.767932	1.94408	1.90156	1.10028	1.10784	-2.75871	2.15246	-0.414308	-0.684836	-0.688497	0.628588	-0.428415	-0.0957433	-1.07964	1.41924	-0.792323	-0.749787	0.185856	0.446227	-0.468393	1.19747	-0.902547	0.0399819	0.196533	-1.00989	0.844166	0.501624	-0.893316	1.76927	0.0883533	0.341634	-0.406236	2.70054	0.558463	-0.946788	0.512186	0.901166	-0.449254	-1.76331	1.62551	-1.80744	1.70053	-1.2917	0.433164	0.570291	-2.01132	0.107142	-0.0389547	0.830055	1.05063	-0.728582	-0.601062	1.76562	0.985399	2.89961	-1.62418	-0.985872	2.61136	0.474024	-0.281861	-1.81787	0.522585	0.279481	-0.300857	2.24138	0.352711	1.46694	-1.23231	0.905498	-1.67819	-0.764466	1.3707	0.142659	0.674914	-0.18362	-1.456181e+002	-1.393859e+003	-1.539477e+003
38750	0.57301	3.05039	-1.54385	1.32143	2.26838	3.33762	-2.49494	0.385101	0.268583	0.389667	0.568153	0.422194	0.227156	0.644389	1.8404	1.7305	1.10388	1.1028	-3.25709	0.362153	-0.639697	-1.06232	2.45382	0.202762	-0.918111	-0.119664	1.97908	1.53981	-0.857795	-0.285988	0.751822	0.343352	-1.12082	1.03835	-1.02862	-0.622549	-1.66146	-1.05491	0.549471	1.17726	-1.1384	1.88405	0.38757	1.52323	-0.356809	1.945	-0.265427	-0.276587	0.258268	0.23026	-0.33249	0.692682	1.62693	-1.92369	0.25999	-1.28311	0.730876	-0.178804	0.283464	-0.256224	0.214641	0.936819	1.18769	-0.919891	-3.20059	0.195911	0.211846	1.30204	-0.475733	-1.06312	1.42863	0.763422	-0.966662	-1.90473	1.25738	-0.368428	-0.322341	2.29536	1.50016	-0.0469487	-2.16209	-0.098355	0.0188995	-0.694663	0.896273	-0.750816	0.786492	-0.622918	-1.444529e+002	-1.388694e+003	-1.533147e+003
38800	0.590885	2.80004	-1.53583	1.27399	1.99076	2.22638	-2.32243	0.458288	0.169332	0.406047	0.516228	0.467174	0.102006	0.813872	1.81894	2.25427	1.10089	1.10771	-2.36569	-0.574146	-0.679383	-0.639047	-0.0219088	0.257497	-0.027961	-0.526344	0.540154	1.53918	-1.39303	1.65738	0.237987	0.291333	-1.00507	1.21653	-1.01654	-0.393128	-0.823493	-0.170482	0.450683	-0.0374444	0.412083	1.86639	0.059119	1.18652	2.62078	1.49413	-0.122713	0.537323	0.334012	0.745974	-1.97227	0.490362	1.2958	-1.34654	-0.076357	-1.368	0.877933	0.627201	0.693622	-0.442871	-0.134374	-0.585893	0.971649	-1.17786	0.211499	1.937	0.261022	1.65062	-1.00913	-0.975303	1.95808	0.804624	-0.615255	-3.57019	-0.0900052	0.98366	-0.172989	1.81669	0.78938	3.20022	-2.22301	0.474404	-0.762898	-0.713439	1.32625	0.915065	1.07775	-0.631894	-1.469488e+002	-1.388828e+003	-1.535777e+003
38850	0.510463	3.91212	-1.52065	1.33329	1.64916	3.94079	-2.49275	0.619146	0.0428704	0.355414	0.449249	0.489551	0.0547958	0.702286	1.80219	1.72817	1.10208	1.10385	-2.35733	0.611751	-0.773254	-1.881	0.672114	-0.451071	-0.487426	0.481905	0.100791	1.72876	-0.44241	-0.511123	0.365425	-1.01374	-1.00728	0.154444	-1.27732	-1.12791	-0.479868	-0.222828	0.501894	-0.354642	-0.888897	2.20466	-0.344225	-0.330099	-0.603993	2.01085	0.294397	0.0254016	0.148977	0.871283	0.527728	-2.16602	1.60781	-1.03641	0.181454	-1.36208	1.00702	0.360755	-0.409465	-0.493164	-0.0617759	-0.689464	1.14704	-1.30572	-0.710542	-0.576831	0.159218	1.28332	0.229293	-1.18832	1.90911	1.90857	-0.223257	-2.20239	0.14794	-1.0778	-0.491326	2.06483	1.20415	2.60061	-1.62548	0.0901004	-1.30665	-0.740011	0.809578	1.31868	-0.201233	-0.426492	-1.406668e+002	-1.382218e+003	-1.522884e+003
38900	0.467241	3.44442	-1.50167	1.27451	2.61594	3.38431	-2.59892	0.444447	0.180251	0.375931	0.382718	0.0784793	0.284529	0.763061	1.96339	1.87298	1.10598	1.10997	-2.94932	1.84545	-0.932178	-2.03592	-0.869604	0.188529	-0.419966	0.269188	0.14013	1.48766	-0.85519	0.993044	0.564105	0.582863	-0.698255	-0.543569	-1.10815	-0.33626	0.769942	-0.245746	0.708509	0.130843	-0.382873	1.65345	-0.438372	2.42365	-0.106548	1.66188	-0.821908	0.160306	0.17419	-0.0728634	-0.153843	-0.769143	1.72564	-1.59317	-0.923582	-1.4706	0.856718	-0.472873	-1.43962	-0.119927	0.0788438	1.15746	1.11373	-1.23485	-1.68554	0.562053	0.488265	1.96457	1.22692	-1.33099	1.43082	-0.465278	-2.05234	-2.28305	-0.472279	-0.330812	-0.496232	1.50701	-1.03696	-0.482737	-1.7245	-0.0568702	0.498084	-0.710909	0.85296	-0.325813	1.44528	-0.79115	-1.386115e+002	-1.392810e+003	-1.531422e+003
38950	0.360642	5.59569	-1.54002	1.28484	2.69157	3.17095	-2.58067	0.600243	0.386584	0.299529	0.443812	0.118337	0.0408073	0.674228	1.9579	2.10818	1.10032	1.11338	-2.72154	0.462834	-0.529534	-2.16983	1.90152	1.30698	-0.487962	0.9347	2.38344	2.02957	-0.0244746	0.139544	1.85295	-0.114465	-0.736928	0.0878746	-1.27643	-0.879786	-1.80593	1.12188	0.65911	0.172026	-1.33153	2.34121	-0.225875	1.28604	-0.498475	2.0903	0.0366056	0.830768	0.490423	0.68679	-0.716036	-0.173346	2.00604	-1.58501	-0.616888	-1.45548	0.267897	-0.456366	0.305441	-0.0647426	0.290995	-0.219938	1.45675	-1.31975	1.16236	-1.50764	0.379138	1.01912	-0.828813	-1.3565	1.44322	-2.41673	-0.464759	-1.86325	-0.0305422	-1.33799	-0.376198	1.4629	-0.259858	0.647173	-1.37764	0.122388	-0.422115	-0.844875	0.988537	-1.08301	1.71563	-0.342445	-1.477772e+002	-1.391882e+003	-1.539659e+003
39000	0.407573	2.47438	-1.5037	1.19573	1.76255	3.91457	-2.58543	0.450545	0.125683	0.325473	0.570976	0.589493	0.574739	0.676026	1.90432	1.84231	1.10029	1.10453	-2.85567	-1.97404	-0.806713	-1.11145	-0.210148	-0.136164	-0.396005	0.612302	0.893836	2.03371	-0.137698	-0.819316	0.556504	-0.691611	-0.0471968	0.317521	-1.24614	0.500237	-0.313655	0.95496	0.714024	0.812434	-0.0476196	2.07846	0.517343	0.742286	0.728952	2.27804	0.0149794	-0.437794	0.26399	0.752357	-0.452597	1.45987	1.92359	-0.900568	-0.797607	-1.54983	1.16691	-0.402422	0.166483	-0.511454	0.360149	0.550641	1.04985	-0.806803	-0.339379	1.37883	0.257115	2.75986	-1.38404	-1.37363	2.03508	0.826863	-0.172492	-2.06114	1.0849	0.0365317	-0.429693	2.44979	0.320666	0.994387	-2.39857	-0.194859	2.06233	-0.861529	0.475898	0.486175	0.935483	-0.283592	-1.483520e+002	-1.383578e+003	-1.531930e+003
39050	0.370565	2.67232	-1.55727	1.15127	2.44426	3.11713	-2.49991	0.482851	0.109563	0.338475	0.499943	0.187872	0.438769	0.714681	2.0654	1.76825	1.10061	1.10006	-2.88132	-0.684552	-0.955748	-1.66687	0.890301	0.889346	-0.0897674	0.637934	1.64411	1.83771	0.0557556	-1.27236	0.228285	-0.472149	-0.693241	-0.226081	-1.15104	-0.346989	-0.584364	-2.10106	0.724029	-0.594348	0.109467	2.3727	-0.396669	0.0730219	-0.257165	2.34211	-0.355956	-0.896275	0.501584	0.113769	-0.727704	-1.96849	1.64147	-1.62206	-1.42323	-1.61355	0.457592	0.0234212	-0.288791	-0.123389	-0.114614	0.738738	1.21547	-1.38778	-0.405737	0.599859	0.668463	2.26122	-0.444833	-1.14072	2.20668	1.39815	1.48178	-2.09879	1.08577	1.25599	-0.280115	2.68897	0.348911	-0.695556	-2.76453	-0.0424677	0.731559	-0.720599	0.865761	-0.512016	0.514101	-0.31254	-1.466525e+002	-1.382022e+003	-1.528675e+003
39100	0.285049	3.89837	-1.55548	1.16158	2.2679	3.8207	-2.43902	0.454676	0.205429	0.343828	0.546403	0.246943	0.153371	0.732911	2.13275	1.94715	1.10559	1.10737	-2.16672	-1.72981	-1.01467	-1.25449	0.489399	-0.22393	-0.139025	0.000408327	-0.0898871	1.60562	-1.08378	-0.257688	-1.3782	0.204774	0.244494	1.2441	-1.16872	0.448713	0.641344	1.32625	0.606719	0.248296	-0.18293	2.65016	0.323221	0.106572	-0.566297	1.4677	-0.142801	0.589256	0.133661	0.301462	-0.453768	0.205558	1.66789	-1.53297	0.193326	-1.2646	0.582245	-0.516319	-1.50372	-0.569268	-0.312986	0.962402	1.15003	-1.54101	-1.59424	1.2319	0.243407	2.55383	1.61489	-1.29157	0.857416	-0.686161	0.735172	-2.41442	2.45501	0.492102	-0.206889	3.23196	-0.610568	-0.480568	-2.08311	0.0468178	0.782803	-0.802409	0.547483	1.30675	1.29841	-0.873148	-1.451174e+002	-1.402023e+003	-1.547140e+003
39150	0.346433	5.6974	-1.45489	1.34324	1.75946	3.98001	-2.40021	0.464969	0.00310336	0.374971	0.530567	0.215569	0.0687031	0.690661	2.23458	1.96783	1.10113	1.11162	-2.53558	-0.0875477	-0.466419	-1.00075	-0.622985	-1.69128	-0.515277	0.461622	-0.749602	1.40899	-0.38318	-1.54749	-0.593347	0.133589	0.161318	-0.876744	-1.22722	0.124004	-0.537429	-0.225035	0.109784	0.783287	-0.145154	1.37736	0.304323	-0.324227	-0.0311964	1.96129	-0.628298	-1.88851	0.172297	-0.520473	0.576631	1.52958	1.32097	-1.75589	0.0811256	-1.53342	0.23708	1.02999	1.33158	-0.48457	-0.243601	-0.0591437	0.811442	-1.7162	0.410585	-0.0191729	0.386981	1.18191	1.12362	-1.2102	1.32502	2.29892	-0.300873	-2.5965	1.77882	0.0903097	-0.536118	2.90692	-0.229298	0.416721	-2.00848	0.392162	1.11834	-0.938403	0.622419	0.713935	-0.198691	-0.744875	-1.397925e+002	-1.401777e+003	-1.541569e+003
39200	0.443069	3.87127	-1.47127	1.35744	1.72496	3.07442	-2.46901	0.501534	0.138319	0.405811	0.564272	0.3756	0.201072	0.528726	1.94112	2.14854	1.1056	1.10552	-2.58155	-2.1498	-0.942715	-1.22276	-0.204947	-1.58155	-0.0152443	0.590761	0.968975	1.32201	-0.428811	0.872278	0.160531	0.814406	-0.101739	-0.17718	-1.11337	-0.0688734	-1.61653	0.378761	0.74598	0.827727	-0.8248	1.86548	0.495818	0.545296	-2.0103	2.76297	-0.351268	1.10313	0.154138	0.131797	-0.702627	-1.76474	2.18751	-1.2173	0.313353	-1.34506	0.615663	1.0172	-1.12468	-0.523497	0.319337	-0.627132	0.690269	-1.32353	-0.900874	0.6431	0.216786	1.47096	0.251873	-1.20953	1.12531	-0.200097	0.457345	-3.30974	1.36696	-1.16538	-0.496875	2.38171	1.25115	0.994513	-2.19259	0.611678	-0.423113	-0.98412	1.26996	-0.432133	-0.168662	-0.345083	-1.435802e+002	-1.392244e+003	-1.535824e+003
39250	0.461694	2.87564	-1.55347	1.36117	1.58619	3.43134	-2.49605	0.453892	0.0952223	0.448758	0.542623	0.391092	0.0304039	0.578069	2.05692	2.32585	1.10515	1.11114	-2.70043	-0.0721291	-0.258889	-0.762564	-0.337497	-1.4497	-0.348382	0.465946	-2.24655	1.49054	-0.592909	 1.06	0.69074	-2.13295	-0.330408	1.02121	-0.829312	-0.161814	-0.350297	-0.143849	0.833005	1.04535	0.0871752	1.48397	0.224791	0.942449	0.462758	2.02188	-0.217639	-2.27532	0.317233	0.346393	-0.696699	0.166261	2.2606	-1.39606	0.587292	-1.02813	0.674699	0.00492229	0.0686892	-0.258193	-0.67083	-0.98942	0.806112	-1.89679	-0.405258	-0.71659	1.00641	2.34678	0.37812	-0.898441	1.21153	0.0899854	0.535486	-2.74223	0.760718	-0.331131	-0.321424	1.98096	-0.858321	-1.16015	-1.59411	1.6301	0.105395	-0.653775	1.91807	0.755402	-0.153749	-0.456347	-1.390355e+002	-1.394589e+003	-1.533625e+003
39300	0.406659	3.58512	-1.54776	1.42813	2.53154	2.80625	-2.79165	0.423684	0.459882	0.461132	0.483857	0.360949	0.378679	0.760615	1.7464	1.82869	1.10763	1.10245	-2.66428	1.29188	-0.760699	-1.7502	-0.13136	-0.424755	0.447975	0.398732	-0.0897678	1.28033	-0.939998	0.251809	0.0366781	0.145477	-0.162729	-0.613735	-0.757372	-0.228864	-0.995605	0.205369	0.869823	1.35836	0.113842	1.57254	0.371206	1.33518	-0.71302	2.49127	0.776434	-0.529283	0.294497	0.835055	-0.6069	1.5062	1.94271	-1.16755	0.48435	-1.02327	0.816797	-0.275932	-0.78401	0.0637067	-0.267093	0.689941	0.894786	-2.19895	0.684353	0.02803	1.04621	2.02657	0.61872	-0.890926	1.29738	-0.207652	-0.0194784	-2.34079	0.180495	-0.364077	-0.336655	0.9057	2.31977	0.209448	-2.03458	1.10712	-0.789785	-0.540583	1.35008	1.49644	0.312197	-0.081422	-1.401781e+002	-1.386929e+003	-1.527107e+003
39350	0.165025	5.0582	-1.59139	1.44663	1.96536	2.91038	-2.89202	0.45036	0.11756	0.439687	0.612339	0.147146	0.036551	0.694163	1.78998	1.96399	1.10084	1.10604	-1.81134	0.647171	-0.452434	-1.21158	0.0309033	0.0903682	-0.209432	1.25924	0.601305	1.53076	-0.304515	0.113167	1.91304	-0.357701	0.450285	-0.431633	-0.817575	-0.207414	-2.74365	-0.20842	1.17745	0.492329	-1.50795	1.91633	-0.505412	1.30927	0.861352	2.25858	0.832302	0.810452	0.519134	0.495223	-0.635421	1.89822	2.12873	-1.01783	1.62635	-1.12305	0.124247	-0.590889	-0.578997	0.130393	0.311449	0.730017	1.01364	-1.59726	0.672189	2.23824	1.2103	2.98976	-2.04246	-0.755295	1.62775	2.01527	-0.076944	-2.56359	1.02551	-0.684523	-0.25012	1.25649	0.516738	0.549034	-1.45941	1.42643	-0.663035	-0.548349	0.939517	0.0655153	0.4176	0.0948398	-1.469002e+002	-1.381163e+003	-1.528063e+003
39400	0.269619	3.19778	-1.62916	1.46233	1.87598	2.8678	-2.68467	0.423872	0.137379	0.436886	0.579927	0.371409	0.139189	0.657402	2.13543	1.78895	1.10454	1.11157	-2.83475	-0.366924	-0.496009	-1.60344	-0.953952	0.240582	0.199489	0.641559	-0.824202	1.61257	-0.718309	0.668593	0.382815	0.573069	-0.244793	0.575336	-0.734504	-0.808863	-1.31176	-1.26715	0.878482	2.45413	-0.629267	1.99282	0.848987	0.29251	-1.70824	2.1683	0.215789	0.265962	0.466978	-0.127346	-0.283807	0.316321	2.20398	-0.949146	1.04878	-0.928701	0.450869	1.01895	-0.0985514	0.202976	0.125847	1.76708	1.08088	-1.71802	-1.39926	0.432669	1.1062	1.3343	1.23596	-0.733204	0.470799	1.68522	0.488958	-2.22014	1.17031	-1.05468	-0.0784408	1.53844	0.647776	0.214728	-2.40054	0.491297	1.43968	-0.263005	0.499203	0.264025	-0.272359	-0.2966	-1.385633e+002	-1.384628e+003	-1.523191e+003
39450	0.33549	4.6643	-1.65264	1.61178	2.15026	3.07484	-2.57473	0.532381	0.107885	0.497947	0.602415	0.148843	0.305853	0.607536	1.92265	1.85249	1.10094	1.11022	-2.65335	0.834216	-0.129164	-1.72043	-0.0480319	-0.173958	-0.0899347	0.360522	-0.227022	1.52866	-0.956231	-0.432005	1.54049	-1.59039	-0.152731	-0.679012	-0.591484	-0.588878	-0.930093	1.89851	0.639878	1.35364	-1.16617	1.70746	0.286532	-1.34424	-0.273104	2.23439	-0.384562	1.71326	0.480322	-0.363445	0.714653	0.48669	2.32606	-0.54513	0.0986604	-0.714547	0.546097	-1.14141	1.3735	-0.202528	0.247739	-0.553874	1.22622	-1.4586	0.798218	-0.512505	0.635109	2.73396	-0.803018	-0.679499	1.40153	-0.837127	0.619265	-2.20433	1.28982	-1.66173	0.0300895	1.74598	1.2478	1.52763	-1.71517	0.622523	0.530657	-0.28919	0.474466	0.26771	0.90653	-0.534592	-1.427183e+002	-1.383202e+003	-1.525920e+003
39500	0.316991	3.27938	-1.74062	1.52832	2.13446	3.34306	-2.46118	0.479061	0.0638635	0.475765	0.511554	0.025785	0.21947	0.550438	2.00743	2.01514	1.10523	1.10027	-2.42618	-1.98893	0.0701748	-1.57379	-1.33615	-0.349574	-1.23039	0.949067	0.877399	1.79322	-0.688362	-0.214315	0.17745	-2.22335	-0.873588	-1.55422	-0.519246	-1.32851	1.28363	1.02717	0.880373	1.37096	0.67822	1.98593	-0.168205	-0.857521	0.846612	1.19009	-0.302876	1.84743	0.711906	-0.291261	-1.13642	0.461736	2.23512	-0.724485	2.4968	-0.620962	0.362406	-0.00692223	0.0514106	-0.582032	0.258132	0.736421	1.31065	-1.90515	0.0586672	0.174453	0.509724	1.53139	2.65094	-0.43868	1.02623	0.99507	0.997562	-2.30227	1.38474	-0.651689	0.134954	2.1954	-0.676417	-1.9223	-3.13013	0.494441	0.391705	-0.246721	0.451294	0.131401	-0.363293	-0.620204	-1.469660e+002	-1.396937e+003	-1.543903e+003
