"iter" "M_lnCltot.1." "M_lnClmet.1." "M_lnkufrac.1." "M_lnVdist.1." "M_lnVdistmet.1." "M_lnkgutabs.1." "M_lnFgluc.1." "SD_lnCltot.1." "SD_lnClmet.1." "SD_lnkufrac.1." "SD_lnVdist.1." "SD_lnVdistmet.1." "SD_lnkgutabs.1." "SD_lnFgluc.1." "GSD_Ccpt.1." "GSD_Ctot.1." "GSD_Qu.1." "GSD_Qu_tot.1." "lnCltot.1.1." "lnClmet.1.1." "lnkufrac.1.1." "lnVdist.1.1." "lnVdistmet.1.1." "lnkgutabs.1.1." "lnFgluc.1.1." "lnCltot.1.2." "lnClmet.1.2." "lnkufrac.1.2." "lnVdist.1.2." "lnVdistmet.1.2." "lnkgutabs.1.2." "lnFgluc.1.2." "lnCltot.1.3." "lnClmet.1.3." "lnkufrac.1.3." "lnVdist.1.3." "lnVdistmet.1.3." "lnkgutabs.1.3." "lnFgluc.1.3." "lnCltot.1.4." "lnClmet.1.4." "lnkufrac.1.4." "lnVdist.1.4." "lnVdistmet.1.4." "lnkgutabs.1.4." "lnFgluc.1.4." "lnCltot.1.5." "lnClmet.1.5." "lnkufrac.1.5." "lnVdist.1.5." "lnVdistmet.1.5." "lnkgutabs.1.5." "lnFgluc.1.5." "lnCltot.1.6." "lnClmet.1.6." "lnkufrac.1.6." "lnVdist.1.6." "lnVdistmet.1.6." "lnkgutabs.1.6." "lnFgluc.1.6." "lnCltot.1.7." "lnClmet.1.7." "lnkufrac.1.7." "lnVdist.1.7." "lnVdistmet.1.7." "lnkgutabs.1.7." "lnFgluc.1.7." "lnCltot.1.8." "lnClmet.1.8." "lnkufrac.1.8." "lnVdist.1.8." "lnVdistmet.1.8." "lnkgutabs.1.8." "lnFgluc.1.8." "lnCltot.1.9." "lnClmet.1.9." "lnkufrac.1.9." "lnVdist.1.9." "lnVdistmet.1.9." "lnkgutabs.1.9." "lnFgluc.1.9." "lnCltot.1.10." "lnClmet.1.10." "lnkufrac.1.10." "lnVdist.1.10." "lnVdistmet.1.10." "lnkgutabs.1.10." "lnFgluc.1.10." "LnPrior" "LnData" "LnPosterior"
27350 0.212208 3.07526 -1.77408 1.51753 1.69466 3.82656 -2.28646 0.390057 0.117002 0.388877 0.456461 0.256975 0.111164 0.715153 2.05925 1.91968 1.11157 1.1042 -1.78842 -1.26571 0.277351 -0.929058 -0.553453 1.70834 -0.425605 0.802165 -0.116631 2.17684 -1.27129 -0.567946 -0.268951 -1.07884 0.304863 1.80176 -0.364772 -0.434519 -1.23144 -0.314551 0.350496 0.693863 -1.55754 2.71798 -0.393457 -0.627212 0.849506 1.67039 0.250341 -0.216048 1.00734 -0.380612 -0.000138944 0.204156 1.28863 -0.156458 0.611598 -0.627072 1.06344 0.175463 -1.356 -0.536499 0.591306 -0.235145 1.68286 -1.69085 -0.5256 -0.546515 0.188301 3.28156 0.550648 -0.396481 2.03025 0.35966 -0.613868 -2.4369 1.43152 -1.52655 0.352075 2.03386 2.54166 -0.222963 -2.77412 0.736292 0.804635 -0.0478781 0.527692 2.47099 0.30101 -0.541109 -145.432 -1388.074 -1533.506
41500 0.13834 5.5425 -1.5554 1.23076 2.01699 4.36568 -2.66263 0.494226 0.142752 0.434345 0.593817 0.0267818 0.0737441 0.648659 2.05698 2.13984 1.10184 1.11428 -2.23423 -0.903863 -0.288361 -0.925199 -1.14964 -1.17428 -0.607062 0.910263 0.0947344 1.51269 -0.430136 0.274668 0.30604 -0.253648 -0.205304 0.454391 -0.883185 -0.217533 -0.82915 -0.309001 1.14264 0.557435 -0.800626 1.99054 0.104261 -1.11378 -0.660445 2.07778 0.0342723 0.0703323 0.223027 0.168417 0.186719 0.032911 2.11854 -0.893501 -0.487059 -1.08893 0.527747 -0.149859 0.690284 0.0595536 -1.00816 1.20198 0.997972 -2.24993 -0.728284 0.120954 0.869922 1.57302 -0.894868 -0.921445 1.23272 -0.863785 -0.308244 -2.09298 0.752989 0.460536 -0.388958 1.47286 -0.364092 -0.00140818 -2.25176 1.20116 0.439361 -0.571588 1.3117 -2.03796 -2.17314 -0.522564 -137.1828 -1390.503 -1527.686
37200 0.122534 3.658 -1.47876 1.43198 2.17453 2.52534 -2.99049 0.484058 0.388216 0.299122 0.647851 0.235936 0.0474909 0.610905 1.91039 1.76181 1.10089 1.10178 -1.98483 0.626128 -1.094 -1.48504 0.39062 -0.83497 -0.258344 0.806886 -1.34215 1.82345 -0.914846 -0.621783 0.137309 -0.180964 -0.227071 -0.929225 -1.54821 -0.613431 0.152547 -1.42453 1.4289 0.571263 -0.228242 2.17058 -0.360201 1.12628 -0.222543 3.34521 -0.10562 0.230193 0.0988955 -0.157718 0.505216 -0.607949 2.86812 -0.864402 0.614978 -1.82649 0.174738 1.12828 -1.46017 0.374001 0.145877 -0.425132 1.26822 -1.56237 -0.683146 0.661598 1.53997 2.8339 -0.449992 -1.50967 1.41597 1.50847 0.338758 -2.67068 1.10538 -0.452339 -0.639592 1.33966 1.67613 1.23331 -0.941289 0.419763 -0.763244 -1.15828 0.0555387 1.07535 0.429886 -0.288097 -144.8673 -1385.552 -1530.42
38050 0.478135 2.50093 -1.52242 1.45828 1.41432 3.23796 -2.41625 0.672129 0.0135144 0.549663 0.466324 0.775968 0.238108 0.636811 1.7349 1.84372 1.10778 1.10617 -2.09743 -0.126497 -0.490728 -1.89877 -1.22005 0.0975797 -0.0988116 0.2324 1.82278 1.04961 -1.10178 0.361724 -0.349419 -0.585667 -0.108025 0.546214 -0.910965 -0.572511 0.357513 -1.41153 0.827945 0.804089 -0.517479 1.10858 0.0957136 1.38141 -0.348432 2.76363 0.374331 1.73329 0.278472 0.836376 -0.607749 0.858117 1.47202 -0.860646 0.545638 -0.898228 0.766234 0.386129 -0.557045 -0.48418 -0.142045 0.986812 0.690051 -1.96475 -0.0754881 1.81497 0.425212 1.82472 -0.134916 -0.830097 2.15725 2.37011 -1.3928 -2.85851 0.360331 -0.293393 -0.227455 1.90944 1.01871 -0.647396 -2.90389 0.450906 -0.321771 -0.515211 0.964675 0.785069 0.717748 -0.385093 -149.3791 -1377.28 -1526.659
46600 0.400055 3.52824 -1.39546 1.73399 2.30141 4.32959 -2.05883 0.463829 0.525362 0.440126 0.556918 0.0210393 0.295292 0.682239 1.75287 1.77726 1.11457 1.12192 -2.01522 1.93421 -1.01128 -1.68335 -1.40789 1.13364 -1.27625 -0.0665942 1.45263 1.22449 -1.35579 0.426442 -0.265793 -0.44448 -0.895905 0.461324 -1.25243 -1.33224 -0.448881 -0.279362 -0.102965 0.457779 -0.559644 1.32211 -0.593691 1.0811 0.655589 1.39865 0.117929 0.0620546 -0.0759119 -0.0542471 0.391905 0.135729 1.08788 -0.776083 1.36937 -1.28354 0.501992 0.424723 0.162238 -1.10172 -0.200098 0.895258 0.646853 -2.1237 -1.69683 -0.481494 -0.0789174 1.47586 0.298745 -1.27992 0.378164 0.737999 0.58088 -2.84111 0.580538 -0.0873193 -0.678987 0.917481 0.337437 -0.343892 -3.0427 0.234184 -0.141046 -0.980433 -0.0220313 1.05194 -0.0866399 -1.22185 -139.1823 -1394.051 -1533.233
27250 0.10584 4.73998 -1.7138 1.39414 2.56307 3.9643 -2.1894 0.674033 0.118189 0.366849 0.522404 0.0181951 0.78157 0.658473 2.02601 1.96682 1.10377 1.10072 -1.17818 0.139802 -0.437039 -1.2379 -0.235929 0.324023 -0.568245 0.685342 -2.81729 2.26518 -0.945033 0.605729 -1.98117 -0.726031 -0.18258 0.831742 -0.561864 -0.596197 -1.93529 1.28083 0.43067 0.881174 0.29449 2.7189 0.332451 -0.220586 0.240637 2.3133 -0.490075 -0.533861 0.859766 -1.1446 -0.31352 -0.269825 1.26656 -0.431362 0.418213 -0.86767 0.559219 2.51142 0.0632715 -0.904884 0.0289604 -0.138705 1.42437 -2.00621 -0.161694 2.31161 0.0765002 1.47828 -0.977735 -0.836196 0.892901 0.232835 1.21192 -1.91672 1.39835 -1.05028 -0.038878 2.13088 0.551591 1.10177 -2.05227 0.53381 -2.17596 -0.29361 0.597408 1.89882 0.274966 -0.921809 -156.4369 -1396.673 -1553.11
46950 0.451601 5.21232 -1.6792 1.48608 2.40713 2.65729 -2.45604 0.590883 0.247514 0.60949 0.499227 0.503494 0.0990686 0.562096 2.11074 1.84307 1.10384 1.10559 -1.80054 0.18509 0.0444722 -1.17403 -0.54111 0.513251 -1.67892 0.240013 -0.753147 1.18667 -1.20494 -0.930664 -1.25847 0.028175 -0.69676 0.397465 -0.439731 -1.04856 0.63639 0.0408853 0.428869 0.153338 0.463036 1.50376 -0.311684 -0.530015 -1.99226 2.22039 -0.770878 -0.390852 0.343106 -0.925484 0.228675 -1.0706 2.01712 -1.39722 0.48228 -0.612931 0.0460034 -0.742957 1.02846 -0.502158 -0.283109 -1.01343 0.844777 -2.26262 -1.85513 0.961325 1.56623 1.63425 0.112493 -0.528412 1.22245 1.06664 0.628914 -2.69129 0.151719 -1.23347 -0.00854849 1.49515 2.48396 0.610113 -1.30706 0.176474 0.736794 -0.165329 0.633982 -0.346993 -0.212578 -0.716895 -140.6771 -1393.683 -1534.36
30200 0.592369 3.1794 -1.45077 1.64378 1.81093 2.85125 -2.81884 0.376833 0.0748899 0.457102 0.462894 0.036854 0.105982 0.632289 1.88872 1.8635 1.10155 1.10934 -3.567 1.46114 -0.5523 -1.91626 -0.633594 -0.371439 -0.161373 0.689871 -1.53798 1.29155 -0.752431 -0.11698 -1.00018 -0.737422 -0.823367 -0.0855219 -0.873616 -0.540722 -1.28747 -1.7658 1.18617 0.249536 0.0365305 1.5546 -0.433178 -0.91109 -1.0075 2.33174 -0.204144 0.377115 -0.086702 -0.233626 -0.103049 -1.05195 2.35928 -1.25327 0.441134 -1.2817 0.562773 -1.10266 1.41036 0.0567876 -0.783563 0.341723 0.913355 -2.55298 0.944777 0.144311 -0.26298 2.10298 0.834885 -1.12214 1.27304 0.232005 -0.590016 -2.03329 0.431361 1.51424 -0.585562 1.32468 1.70154 -0.150535 -1.48533 1.14135 -0.619218 -0.854723 1.02773 -1.48231 -1.28283 -0.134507 -138.7154 -1391.038 -1529.753
33450 0.293383 3.24915 -1.57951 1.5983 1.92208 2.97395 -2.48 0.467877 0.150745 0.557489 0.432919 0.219135 0.15662 0.650848 1.74702 1.98563 1.10792 1.10111 -1.76527 0.338181 -0.62964 -2.14904 -0.23386 0.0642503 -0.132472 0.72125 -0.739945 1.09376 -1.33405 0.729165 -0.273859 0.0581089 -0.0528429 0.0305681 -0.6629 -0.898436 0.753355 -1.04621 0.714907 1.14868 0.125963 1.47429 -0.0318829 1.14865 -0.326233 1.74891 0.510942 0.466634 0.301118 -0.00156526 -1.19025 1.89776 1.74911 -0.591097 -1.26698 -0.833227 0.742701 -0.360782 0.864797 -0.199518 -0.189081 0.634978 0.751353 -3.09996 -0.841655 -0.795488 0.670279 1.3159 0.635284 -0.667128 0.685359 -0.607991 0.885332 -1.87007 0.574743 -1.32149 -0.212699 1.33162 0.144462 1.00911 -2.01901 0.818569 -0.606782 -0.49158 0.633226 -0.253778 0.00662052 -0.509995 -127.955 -1390.665 -1518.62
48100 0.551076 4.30752 -1.51315 1.41131 2.40023 3.12289 -2.62986 0.443134 0.180287 0.395369 0.546677 0.120958 0.248011 0.621714 1.89927 1.8178 1.10029 1.10727 -2.612 0.11358 -0.656008 -0.974868 0.409909 0.486812 -0.720806 -0.0548144 0.197724 1.46991 -0.949437 -0.662209 1.0142 -0.263851 -0.73448 -0.0363822 -1.04807 -0.389116 0.125935 0.460384 0.801222 -0.356849 0.000901905 2.14542 -0.164557 -0.0175446 1.34339 2.41359 -0.242677 0.475482 0.272049 0.13132 -0.601427 1.43839 2.16206 -1.59025 0.0387551 -1.3251 0.496936 -1.07905 -0.0239277 0.117375 -0.430917 1.05678 1.0745 -1.56555 -0.642411 -0.515971 0.533891 2.61199 -0.252253 -1.27846 1.45635 0.187833 -2.32218 -2.12452 0.346964 1.01452 -0.38296 1.6496 -1.09516 -0.511972 -2.53564 0.248916 -0.309492 -0.64703 0.763711 0.373161 -0.833101 -0.790518 -135.6344 -1385.307 -1520.941
32650 0.530338 3.37908 -1.76687 1.21855 2.11667 3.18517 -2.36021 0.382391 0.0522008 0.351135 0.450016 0.284039 0.361333 0.650267 1.76341 1.81097 1.1003 1.11111 -3.16417 -1.11884 -0.0635087 -1.09679 -0.377545 0.107528 -0.462659 0.160682 1.21794 2.42715 -0.515955 0.0456292 -0.67605 -0.399261 -0.913833 0.595665 -0.642918 -0.23477 -0.265045 0.347694 0.5381 0.865808 -0.652688 2.74733 0.827528 -0.361385 -0.371421 2.20662 0.0198696 -0.877081 1.12403 0.892526 -0.910388 -0.221486 1.65621 -2.06261 -0.1295 -0.94283 0.686759 0.445443 1.32458 -0.397059 -0.842507 -0.208847 1.9424 -1.84984 -0.935482 0.288797 -0.148547 2.24682 0.92518 -0.65621 1.60672 0.519641 0.631183 -2.75868 0.457585 0.188069 0.0333667 2.06214 1.10014 0.955596 -1.84217 0.452686 0.83094 -0.0901046 1.70354 0.0243645 1.00831 -0.514254 -139.172 -1384.703 -1523.875
34550 0.260149 5.57703 -1.55352 1.11804 2.47389 3.11025 -2.49239 0.395889 0.151388 0.510822 0.51165 0.0217415 0.083224 0.747063 2.02007 1.90413 1.10585 1.10055 -2.15172 -0.522247 -0.685457 -0.936013 0.127158 -0.179207 -0.64431 0.714592 1.17993 1.25877 -0.703302 0.304793 -0.395843 0.26313 -1.33212 0.551531 -0.688511 -0.613792 -0.0171243 0.160015 0.674476 0.98716 0.0915747 1.55055 0.241156 0.861501 -1.44725 1.61522 -0.579337 1.02023 0.197734 0.0886665 0.285902 0.331264 1.65001 -1.46787 -0.515756 -0.933468 1.02651 -0.376098 2.02178 0.0993282 -0.568695 -0.476834 0.886228 -1.79236 -0.147459 -0.138749 -0.0458753 1.9548 -0.19886 -0.734606 1.74845 -1.08905 0.0589557 -2.09259 1.27287 0.702637 -0.292691 2.24682 -0.574041 0.770131 -1.36528 0.943325 -0.136104 -0.436051 1.71082 -0.1426 0.156046 -0.319196 -131.0153 -1394.054 -1525.07
27100 0.337655 3.26965 -1.51198 1.49259 1.58438 2.88794 -2.55575 0.451103 0.395213 0.408775 0.480282 0.450643 0.364195 0.656522 1.80613 1.96304 1.10125 1.10944 -1.7347 -1.13499 -0.549473 -1.05372 -1.70729 -0.614546 -0.195122 0.418652 0.929146 1.54648 -1.0811 0.408901 -0.45904 -0.178676 -0.075961 -0.775214 -0.931351 -0.184019 -0.787877 0.295393 0.965546 1.30262 -0.454102 1.93584 0.332072 1.99309 -0.951317 2.4467 0.879378 0.923264 0.257104 0.803882 -0.865919 -0.367173 1.71547 -0.445609 -0.974356 -1.28536 1.25397 -0.396294 0.311003 -0.244138 -0.681595 -0.438924 1.16672 -2.47154 -0.882773 0.652161 -0.211019 2.50177 0.942073 -1.12305 1.17163 1.63276 0.642515 -2.3345 1.04453 -0.661126 -0.537042 1.63363 1.59698 -0.160886 -2.01026 1.10982 0.248052 -0.691284 1.27002 0.191043 -0.835914 -0.324776 -140.9459 -1384.009 -1524.955
45250 0.368657 3.98087 -1.58792 1.35738 2.1255 3.544 -2.62681 0.6305 0.172118 0.422122 0.460098 0.0451869 0.0128063 0.67783 2.03406 1.87881 1.10241 1.10136 -2.00821 0.518047 -0.59707 -1.52975 1.10865 1.06447 0.0591793 0.459254 -1.33822 1.33385 -0.972808 0.67428 1.09525 0.62863 -0.372005 -0.657112 -0.746129 -0.553331 1.39835 1.55488 0.880001 0.208306 0.19665 2.12237 0.0505597 2.50566 1.39924 1.82757 0.513229 0.146191 0.405995 0.797255 -2.12968 0.70817 1.78745 -0.790686 -0.0510569 -0.985744 0.933627 2.08302 -0.404801 -0.237702 -0.311295 -0.429418 1.09277 -2.0285 0.902487 -0.461577 1.01357 2.89049 0.128624 -0.840238 2.57455 1.11924 -0.758729 -2.12167 0.442289 -0.981567 -0.234149 1.75754 0.745622 0.328407 -1.38986 0.754188 1.14285 -0.480863 1.68794 0.998995 1.22952 -0.747071 -145.8948 -1387.145 -1533.039
45000 0.535226 2.74233 -1.51892 1.29505 1.96695 3.23179 -2.60252 0.315411 0.0901274 0.37469 0.439397 0.314328 0.105705 0.517838 1.95013 1.96851 1.10095 1.10554 -2.75538 0.211345 -0.919125 -0.453725 -0.530433 0.0219286 0.19859 0.286613 -0.722722 1.55694 -1.17574 -0.530503 0.596686 -0.840437 0.1284 -0.617878 -1.15238 0.461437 -1.84715 -0.602136 0.973753 -0.00260439 -0.409477 1.93385 0.0142985 -0.0044685 -0.671466 3.03816 0.0438972 0.907383 0.381297 0.903415 -2.25888 1.23965 2.22518 -1.69135 -1.52608 -1.39204 1.42107 0.161444 -0.732893 0.10301 -1.1704 1.06198 1.19082 -1.92671 -0.535325 1.37958 0.958436 1.50142 0.397916 -1.13643 1.55062 0.956924 2.08594 -2.78649 -0.236354 0.378203 -0.485737 1.43649 0.248484 0.114924 -2.13327 0.6298 -0.599892 -0.692714 1.50304 1.05814 -1.50829 -0.409978 -139.7049 -1387.023 -1526.728
31950 0.339058 3.14446 -1.59503 1.50288 1.57225 4.02622 -2.74892 0.395315 0.169205 0.376661 0.461046 0.303818 0.28266 0.730007 1.89363 1.72035 1.11871 1.1157 -1.63426 -0.907096 -0.294619 -0.821302 -2.52086 -0.680659 -0.310591 0.900968 -1.13609 1.78884 -0.982151 0.723859 -1.02207 0.519962 -0.869573 -0.617469 -0.921732 -1.28021 1.17958 0.0675161 1.03022 0.887223 -1.60087 2.09202 -0.215401 -1.03005 -0.519724 2.3595 -0.295364 -0.102639 0.403631 -0.29216 -0.666578 -1.59182 1.95097 -1.30583 -0.223508 -1.13863 0.601888 -0.167927 0.908946 0.268298 -0.190225 -0.475631 1.2784 -2.06846 0.442044 -1.19688 0.624214 2.14865 -1.53766 -0.880412 1.51098 2.11403 -2.28096 -2.51201 1.9117 -0.544257 -0.0193908 2.97982 0.953775 1.78942 -1.39085 0.947544 0.398605 -0.655569 0.542103 2.13272 -1.46467 -0.239471 -151.9355 -1395.165 -1547.1
27150 0.255198 4.96975 -1.71928 1.57573 2.14091 4.08079 -2.17885 0.726145 0.0131408 0.388151 0.597691 0.352406 0.421501 0.616992 2.03654 1.93978 1.10328 1.10485 -0.534659 -1.14019 -0.0302576 -0.371758 -1.22461 -0.407362 -0.881721 0.529231 -0.734604 2.07838 -1.09892 -0.271944 1.46053 -0.925773 -0.187556 1.9948 -0.684199 -0.822066 -1.77499 -1.75055 0.278603 0.579581 -0.0652824 2.40237 0.0680805 0.585985 -0.348836 1.48196 0.351405 -0.223124 0.936412 0.151958 -2.24862 0.0927296 1.34201 -0.751541 0.714853 -0.981172 0.0311383 1.38826 -0.565412 -0.588484 -0.438401 1.82181 1.63744 -2.31102 0.10543 0.281062 -0.891304 1.17249 0.984325 -0.636902 0.674435 0.71409 1.69148 -3.22522 0.612242 -0.484304 0.137432 1.10447 1.08406 0.516448 -2.49629 0.543464 0.136741 -0.217438 0.557123 -0.694764 0.477784 -1.27645 -147.8018 -1392.371 -1540.173
49700 0.182058 3.68714 -1.62713 1.31253 2.56944 3.26313 -2.21733 0.480399 0.172758 0.362087 0.42492 0.123484 0.247528 0.620743 2.10922 1.7931 1.10461 1.10157 -2.10255 0.800779 -0.553838 -2.09984 0.166708 -0.837593 -1.79869 1.2891 1.39122 1.80335 -0.0900688 1.00066 -2.70122 -0.101808 -0.696468 -0.52247 -0.82608 -1.27833 -1.36449 -0.409649 0.215855 1.31202 -0.433841 2.02923 0.451948 1.45708 -0.0519949 1.63227 -0.0228534 1.72019 0.590208 -0.141407 0.259647 0.484971 1.67929 -1.57547 0.480898 -1.17435 -0.00613819 1.091 -1.91117 -0.950917 0.0970811 -1.2445 1.51642 -2.04624 -0.678562 1.87858 0.0157621 2.75024 1.91263 -0.956585 2.2974 0.864394 0.293757 -2.84214 0.294827 0.571583 -0.200761 1.5944 -0.664161 -1.64198 -2.05589 0.248602 -0.54543 -0.479293 0.67668 1.82921 -1.42309 -0.626538 -150.8512 -1393.728 -1544.579
49100 0.340922 3.16678 -1.5467 1.45985 2.58488 4.19267 -2.58575 0.480175 0.225262 0.384107 0.533185 0.300142 0.000714644 0.668053 2.14345 1.70015 1.1054 1.10447 -1.9267 1.88169 -1.0908 -1.61783 0.325356 0.88077 -0.0843778 0.220545 0.349772 1.61333 -1.22498 0.592574 0.289841 0.0958496 -1.21264 -0.436192 -0.842036 -1.37377 0.0333413 -0.760772 0.598834 0.314774 0.256856 2.22474 -0.355298 1.65493 -1.52197 2.3393 -0.432547 -0.835377 0.359069 -0.694194 -1.11458 1.01524 1.88231 -1.53279 -1.50113 -1.29798 0.0569778 0.698243 -0.0671744 0.0321338 -0.973196 0.763129 0.962817 -2.62126 -0.648301 0.576381 0.313916 2.21905 -0.134484 -1.03937 1.0877 -0.532751 -0.991535 -2.58044 0.958978 2.05547 -0.288766 1.7283 0.24757 0.398025 -2.21269 0.910113 1.0925 -0.583221 0.99456 0.323006 -0.152003 -0.6409 -143.6346 -1385.031 -1528.665
39000 0.407573 2.47438 -1.5037 1.19573 1.76255 3.91457 -2.58543 0.450545 0.125683 0.325473 0.570976 0.589493 0.574739 0.676026 1.90432 1.84231 1.10029 1.10453 -2.85567 -1.97404 -0.806713 -1.11145 -0.210148 -0.136164 -0.396005 0.612302 0.893836 2.03371 -0.137698 -0.819316 0.556504 -0.691611 -0.0471968 0.317521 -1.24614 0.500237 -0.313655 0.95496 0.714024 0.812434 -0.0476196 2.07846 0.517343 0.742286 0.728952 2.27804 0.0149794 -0.437794 0.26399 0.752357 -0.452597 1.45987 1.92359 -0.900568 -0.797607 -1.54983 1.16691 -0.402422 0.166483 -0.511454 0.360149 0.550641 1.04985 -0.806803 -0.339379 1.37883 0.257115 2.75986 -1.38404 -1.37363 2.03508 0.826863 -0.172492 -2.06114 1.0849 0.0365317 -0.429693 2.44979 0.320666 0.994387 -2.39857 -0.194859 2.06233 -0.861529 0.475898 0.486175 0.935483 -0.283592 -148.352 -1383.578 -1531.93
25750 0.685352 4.21532 -1.73848 1.27634 2.15977 3.01022 -2.46473 0.448781 0.16819 0.322272 0.505749 0.308278 0.0168116 0.522974 2.05137 2.15361 1.11369 1.10978 -2.85572 -1.81717 -0.434084 -1.07423 0.128127 -1.72096 -0.907006 0.0397418 0.103145 2.39538 -0.578711 2.06674 0.132603 -0.353916 -0.964053 -0.959855 -0.379761 0.0104174 -1.85629 0.112245 0.590316 -0.817825 0.973693 2.95477 -0.577556 0.793163 0.381242 2.58655 0.232015 -1.62911 0.881552 1.18854 -0.191803 0.124336 2.09131 -1.46713 -0.467232 -0.956655 1.27669 0.581266 -0.331527 -0.380978 -0.594072 -1.17042 1.87917 -1.54441 0.151925 0.0824701 1.03262 1.92244 0.880253 -0.734215 1.81568 0.557155 0.605427 -2.48022 0.598454 -0.32349 -0.0453282 2.28835 0.442629 0.593458 -1.88053 -0.176271 -0.165009 -0.276229 0.841903 -1.1725 1.15523 -0.411288 -143.2544 -1397.439 -1540.694
44950 0.337771 3.94453 -1.50404 1.43149 1.71183 4.19705 -2.62099 0.442666 0.102099 0.396641 0.451334 0.354333 0.207193 0.59003 2.13727 1.85369 1.10038 1.10266 -1.69154 0.126259 -0.642282 -0.658152 -1.55525 0.605789 -0.184298 0.780732 0.180272 1.46517 -0.829758 0.737267 1.14913 0.227655 -0.307627 0.561299 -0.93869 -0.61832 -0.604504 -0.289055 0.701002 0.260982 1.21242 1.69059 -0.109151 0.865912 -0.10375 2.9136 0.859921 -0.214227 0.203803 0.980043 -0.334288 0.823895 2.18278 -1.11965 -1.4564 -1.45432 0.462418 -0.307909 0.392347 -0.126492 -0.449208 1.20952 1.05466 -2.30038 0.732417 -0.357498 0.233856 2.65262 2.08223 -1.1757 1.63957 2.06415 -0.886161 -2.26335 0.510736 -0.692898 -0.381132 1.9665 0.0447053 -1.9121 -2.71158 0.603116 -0.686882 -0.75706 0.848329 0.663405 0.3025 -0.377656 -141.845 -1382.593 -1524.438
34850 0.913533 2.81422 -1.49425 1.87174 2.13823 3.52536 -2.7972 0.507063 0.0615452 0.319142 0.67178 0.23965 0.249404 0.774012 2.16243 1.7707 1.1024 1.10723 -3.19433 0.135489 -1.06868 -1.78288 -1.24212 -1.1635 0.426805 -0.0933731 0.521398 1.88186 -1.00496 -1.16022 0.339473 -0.54437 -1.27409 -0.0440628 -1.20709 -0.959918 -0.778839 -0.163596 1.11395 -1.21384 -1.69995 2.24053 -1.20465 -1.03922 -0.0480496 2.45604 -0.69557 2.01393 0.25621 -0.16225 0.0971822 -0.691759 1.96007 -1.98956 0.411955 -1.62876 -0.158429 -0.692996 -0.525409 0.19033 -1.06452 0.875188 1.04074 -2.07729 -1.13957 -0.899708 0.668487 0.816631 -0.124879 -1.35136 0.531155 -0.440774 -1.76542 -1.68087 -0.198462 1.32205 -0.566375 0.782876 -0.2521 -0.583425 -1.1496 -0.157321 -3.36954 -0.874216 0.253742 -0.798794 -0.0825665 0.00739355 -148.9604 -1386.964 -1535.924
45650 0.339247 3.56351 -1.47032 1.36938 2.46324 3.34855 -2.54893 0.637541 0.103492 0.615663 0.392138 0.166744 0.126307 0.665629 1.97045 1.76496 1.10516 1.10108 -2.33099 -0.33404 -0.651228 -2.81835 -0.0140577 -0.80561 -0.277797 0.700759 0.448462 0.952163 -0.563282 -0.580089 -0.795205 -0.425897 -0.460471 -0.0779758 -0.637843 -0.909872 -1.72116 -1.03421 0.655153 0.986088 -1.10092 1.01426 0.622568 -0.532053 -1.71589 2.61683 -0.441481 -0.561304 0.038148 -0.490404 -0.646554 -1.88154 1.91052 -0.708687 0.38804 -0.94873 0.87669 -0.190161 -0.769636 -0.0164374 -0.440452 0.258489 0.542752 -2.9758 0.0900062 0.404161 0.853693 1.91215 0.392826 -0.780752 1.93314 -0.94649 -0.729626 -2.52769 0.00899884 -0.346728 -0.338614 1.20652 0.474625 -0.0770893 -2.16014 0.505935 -0.968247 -0.537426 1.31399 -1.40548 0.598018 -0.291379 -140.9173 -1381.373 -1522.29
32500 0.590823 3.91217 -1.34385 1.77248 1.88235 2.49534 -2.87024 0.555563 0.261917 0.491145 0.594184 0.430978 0.00373062 0.46346 1.78314 1.73313 1.10591 1.10354 -1.85271 -0.700412 -0.919571 -1.45522 -1.05938 1.3699 -0.0212055 0.438671 0.593685 0.86111 -0.852861 0.485816 -1.45213 1.17557 -1.00352 0.39522 -1.14711 -1.21506 -0.532641 1.71211 1.63017 0.878948 -0.616909 1.12661 0.00191105 -0.472148 0.802074 3.29151 -0.397814 -0.638218 -0.0565422 -0.479855 -0.27871 -0.0603147 3.43987 -1.30981 1.73815 -1.2781 -0.0333993 -0.271264 -2.14875 0.0738588 -1.32339 0.443476 0.269531 -3.11187 -0.276464 -0.0302602 1.85352 1.49466 -0.428155 -1.10732 1.26392 1.72168 0.752404 -2.31735 0.257636 0.642263 -0.732581 0.797653 0.967585 -0.0889985 -2.0785 0.110743 -1.64688 -0.982632 0.124951 -0.72526 -0.869558 0.148071 -147.9132 -1386.456 -1534.369
