Level	Simulation	Output_Var	Time	Data	Prediction
1_3	3	Ctot	18.6		0.000106918
1_3	3	Ctot	18.7		0.000101769
1_3	3	Ctot	18.8		9.68669e-005
1_3	3	Ctot	18.9		9.22013e-005
1_3	3	Ctot	19		8.77604e-005
1_3	3	Ctot	19.1		8.35335e-005
1_3	3	Ctot	19.2		7.95101e-005
1_3	3	Ctot	19.3		7.56805e-005
1_3	3	Ctot	19.4		7.20354e-005
1_3	3	Ctot	19.5		6.85658e-005
1_3	3	Ctot	19.6		6.52633e-005
1_3	3	Ctot	19.7		6.212e-005
1_3	3	Ctot	19.8		5.9128e-005
1_3	3	Ctot	19.9		5.62801e-005
1_3	3	Ctot	20		5.35694e-005
1_3	3	Ctot	20.1		5.09892e-005
1_3	3	Ctot	20.2		4.85333e-005
1_3	3	Ctot	20.3		4.61957e-005
1_3	3	Ctot	20.4		4.39707e-005
1_3	3	Ctot	20.5		4.18529e-005
1_3	3	Ctot	20.6		3.9837e-005
1_3	3	Ctot	20.7		3.79183e-005
1_3	3	Ctot	20.8		3.6092e-005
1_3	3	Ctot	20.9		3.43536e-005
1_3	3	Ctot	21		3.2699e-005
1_3	3	Ctot	21.1		3.1124e-005
1_3	3	Ctot	21.2		2.9625e-005
1_3	3	Ctot	21.3		2.81981e-005
1_3	3	Ctot	21.4		2.68399e-005
1_3	3	Ctot	21.5		2.55472e-005
1_3	3	Ctot	21.6		2.43167e-005
1_3	3	Ctot	21.7		2.31455e-005
1_3	3	Ctot	21.8		2.20306e-005
1_3	3	Ctot	21.9		2.09693e-005
1_3	3	Ctot	22		1.9959e-005
1_3	3	Ctot	22.1		1.89976e-005
1_3	3	Ctot	22.2		1.80825e-005
1_3	3	Ctot	22.3		1.72114e-005
1_3	3	Ctot	22.4		1.63822e-005
1_3	3	Ctot	22.5		1.55931e-005
1_3	3	Ctot	22.6		1.4842e-005
1_3	3	Ctot	22.7		1.4127e-005
1_3	3	Ctot	22.8		1.34465e-005
1_3	3	Ctot	22.9		1.27988e-005
1_3	3	Ctot	23		1.21823e-005
1_3	3	Ctot	23.1		1.15954e-005
1_3	3	Ctot	23.2		1.10368e-005
1_3	3	Ctot	23.3		1.05052e-005
1_3	3	Ctot	23.4		9.99913e-006
1_3	3	Ctot	23.5		9.51747e-006
1_3	3	Ctot	23.6		9.05905e-006
1_3	3	Ctot	23.7		8.62265e-006
1_3	3	Ctot	23.8		8.20731e-006
1_3	3	Ctot	23.9		7.81192e-006
1_3	3	Ctot	24		7.43564e-006
1_3	3	Ctot	24.1		7.07749e-006
1_3	3	Ctot	24.2		6.73661e-006
1_3	3	Ctot	24.3		6.41215e-006
1_3	3	Ctot	24.4		6.10331e-006
1_3	3	Ctot	24.5		5.80934e-006
1_3	3	Ctot	24.6		5.52954e-006
1_3	3	Ctot	24.7		5.26321e-006
1_3	3	Ctot	24.8		5.00971e-006
1_3	3	Ctot	24.9		4.76842e-006
1_3	3	Ctot	25		4.53875e-006
1_3	3	Ctot	25.1		4.32014e-006
1_3	3	Ctot	25.2		4.11206e-006
1_3	3	Ctot	25.3		3.91401e-006
1_3	3	Ctot	25.4		3.72549e-006
1_3	3	Ctot	25.5		3.54605e-006
1_3	3	Ctot	25.6		3.37526e-006
1_3	3	Ctot	25.7		3.21269e-006
1_3	3	Ctot	25.8		3.05795e-006
1_3	3	Ctot	25.9		2.91066e-006
1_3	3	Ctot	26		2.77047e-006
1_3	3	Ctot	26.1		2.63703e-006
1_3	3	Ctot	26.2		2.51002e-006
1_3	3	Ctot	26.3		2.38913e-006
1_3	3	Ctot	26.4		2.27406e-006
1_3	3	Ctot	26.5		2.16453e-006
1_3	3	Ctot	26.6		2.06027e-006
1_3	3	Ctot	26.7		1.96104e-006
1_3	3	Ctot	26.8		1.86659e-006
1_3	3	Ctot	26.9		1.77668e-006
1_3	3	Ctot	27		1.69111e-006
1_3	3	Ctot	27.1		1.60966e-006
1_3	3	Ctot	27.2		1.53213e-006
1_3	3	Ctot	27.3		1.45833e-006
1_3	3	Ctot	27.4		1.38809e-006
1_3	3	Ctot	27.5		1.32124e-006
1_3	3	Ctot	27.6		1.2576e-006
1_3	3	Ctot	27.7		1.19703e-006
1_3	3	Ctot	27.8		1.13937e-006
1_3	3	Ctot	27.9		1.0845e-006
1_3	3	Ctot	28		1.03226e-006
1_3	3	Ctot	28.1		9.82542e-007
1_3	3	Ctot	28.2		9.35218e-007
1_3	3	Ctot	28.3		8.90174e-007
1_3	3	Ctot	28.4		8.47299e-007
1_3	3	Ctot	28.5		8.06489e-007
1_3	3	Ctot	28.6		7.67645e-007
1_3	3	Ctot	28.7		7.30671e-007
1_3	3	Ctot	28.8		6.95479e-007
1_3	3	Ctot	28.9		6.61981e-007
1_3	3	Ctot	29		6.30097e-007
1_3	3	Ctot	29.1		5.99749e-007
1_3	3	Ctot	29.2		5.70862e-007
1_3	3	Ctot	29.3		5.43366e-007
1_3	3	Ctot	29.4		5.17195e-007
1_3	3	Ctot	29.5		4.92285e-007
1_3	3	Ctot	29.6		4.68574e-007
1_3	3	Ctot	29.7		4.46005e-007
1_3	3	Ctot	29.8		4.24523e-007
1_3	3	Ctot	29.9		4.04076e-007
1_3	3	Ctot	30		3.84614e-007
1_3	3	Ctot	30.1		3.66089e-007
1_3	3	Ctot	30.2		3.48457e-007
1_3	3	Ctot	30.3		3.31673e-007
1_3	3	Ctot	30.4		3.15697e-007
1_3	3	Ctot	30.5		3.00492e-007
1_3	3	Ctot	30.6		2.86018e-007
1_3	3	Ctot	30.7		2.72242e-007
1_3	3	Ctot	30.8		2.59129e-007
1_3	3	Ctot	30.9		2.46649e-007
1_3	3	Ctot	31		2.34769e-007
1_3	3	Ctot	31.1		2.23461e-007
1_3	3	Ctot	31.2		2.12698e-007
1_3	3	Ctot	31.3		2.02454e-007
1_3	3	Ctot	31.4		1.92703e-007
1_3	3	Ctot	31.5		1.83421e-007
1_3	3	Ctot	31.6		1.74587e-007
1_3	3	Ctot	31.7		1.66177e-007
1_3	3	Ctot	31.8		1.58173e-007
1_3	3	Ctot	31.9		1.50555e-007
1_3	3	Ctot	32		1.43304e-007
1_3	3	Ctot	32.1		1.36402e-007
1_3	3	Ctot	32.2		1.29832e-007
1_3	3	Ctot	32.3		1.23578e-007
1_3	3	Ctot	32.4		1.17626e-007
1_3	3	Ctot	32.5		1.11961e-007
1_3	3	Ctot	32.6		1.06568e-007
1_3	3	Ctot	32.7		1.01435e-007
1_3	3	Ctot	32.8		9.65499e-008
1_3	3	Ctot	32.9		9.1899e-008
1_3	3	Ctot	33		8.74718e-008
1_3	3	Ctot	33.1		8.32583e-008
1_3	3	Ctot	33.2		7.92481e-008
1_3	3	Ctot	33.3		7.54309e-008
1_3	3	Ctot	33.4		7.17975e-008
1_3	3	Ctot	33.5		6.83395e-008
1_3	3	Ctot	33.6		6.50479e-008
1_3	3	Ctot	33.7		6.19149e-008
1_3	3	Ctot	33.8		5.89328e-008
1_3	3	Ctot	33.9		5.60943e-008
1_3	3	Ctot	34		5.33925e-008
1_3	3	Ctot	34.1		5.08209e-008
1_3	3	Ctot	34.2		4.83731e-008
1_3	3	Ctot	34.3		4.60431e-008
1_3	3	Ctot	34.4		4.3825e-008
1_3	3	Ctot	34.5		4.17134e-008
1_3	3	Ctot	34.6		3.97041e-008
1_3	3	Ctot	34.7		3.77913e-008
1_3	3	Ctot	34.8		3.59709e-008
1_3	3	Ctot	34.9		3.42381e-008
1_3	3	Ctot	35		3.25886e-008
1_3	3	Ctot	35.1		3.10189e-008
1_3	3	Ctot	35.2		2.95247e-008
1_3	3	Ctot	35.3		2.81027e-008
1_3	3	Ctot	35.4		2.67489e-008
1_3	3	Ctot	35.5		2.54603e-008
1_3	3	Ctot	35.6		2.42339e-008
1_3	3	Ctot	35.7		2.30665e-008
1_3	3	Ctot	35.8		2.19554e-008
1_3	3	Ctot	35.9		2.08978e-008
1_3	3	Ctot	36		1.98911e-008
1_3	3	Ctot	36.1		1.8933e-008
1_3	3	Ctot	36.2		1.8021e-008
1_3	3	Ctot	36.3		1.71528e-008
1_3	3	Ctot	36.4		1.63266e-008
1_3	3	Ctot	36.5		1.55402e-008
1_3	3	Ctot	36.6		1.47918e-008
1_3	3	Ctot	36.7		1.40793e-008
1_3	3	Ctot	36.8		1.34012e-008
1_3	3	Ctot	36.9		1.27557e-008
1_3	3	Ctot	37		1.21413e-008
1_3	3	Ctot	37.1		1.15566e-008
1_3	3	Ctot	37.2		1.09999e-008
1_3	3	Ctot	37.3		1.04701e-008
1_3	3	Ctot	37.4		9.96585e-009
1_3	3	Ctot	37.5		9.48584e-009
1_3	3	Ctot	37.6		9.02896e-009
1_3	3	Ctot	37.7		8.59408e-009
1_3	3	Ctot	37.8		8.18015e-009
1_3	3	Ctot	37.9		7.78616e-009
1_3	3	Ctot	38		7.41114e-009
1_3	3	Ctot	38.1		7.05418e-009
1_3	3	Ctot	38.2		6.71442e-009
1_3	3	Ctot	38.3		6.39103e-009
1_3	3	Ctot	38.4		6.0832e-009
1_3	3	Ctot	38.5		5.79021e-009
1_3	3	Ctot	38.6		5.51132e-009
1_3	3	Ctot	38.7		5.24587e-009
1_3	3	Ctot	38.8		4.9932e-009
1_3	3	Ctot	38.9		4.75271e-009
1_3	3	Ctot	39		4.5238e-009
1_3	3	Ctot	39.1		4.30591e-009
1_3	3	Ctot	39.2		4.09851e-009
1_3	3	Ctot	39.3		3.90111e-009
1_3	3	Ctot	39.4		3.71321e-009
1_3	3	Ctot	39.5		3.53437e-009
1_3	3	Ctot	39.6		3.36414e-009
1_3	3	Ctot	39.7		3.2021e-009
1_3	3	Ctot	39.8		3.04786e-009
1_3	3	Ctot	39.9		2.90103e-009
1_3	3	Ctot	40		2.76126e-009
1_3	3	Ctot	40.1		2.62826e-009
1_3	3	Ctot	40.2		2.50165e-009
1_3	3	Ctot	40.3		2.38115e-009
1_3	3	Ctot	40.4		2.26645e-009
1_3	3	Ctot	40.5		2.15728e-009
1_3	3	Ctot	40.6		2.05337e-009
1_3	3	Ctot	40.7		1.95446e-009
1_3	3	Ctot	40.8		1.86033e-009
1_3	3	Ctot	40.9		1.77072e-009
1_3	3	Ctot	41		1.68544e-009
1_3	3	Ctot	41.1		1.60426e-009
1_3	3	Ctot	41.2		1.52699e-009
1_3	3	Ctot	41.3		1.45344e-009
1_3	3	Ctot	41.4		1.38343e-009
1_3	3	Ctot	41.5		1.31678e-009
1_3	3	Ctot	41.6		1.25335e-009
1_3	3	Ctot	41.7		1.19297e-009
1_3	3	Ctot	41.8		1.1355e-009
1_3	3	Ctot	41.9		1.0808e-009
1_3	3	Ctot	42		1.02873e-009
1_3	3	Ctot	42.1		9.79174e-010
1_3	3	Ctot	42.2		9.32009e-010
1_3	3	Ctot	42.3		8.8711e-010
1_3	3	Ctot	42.4		8.44376e-010
1_3	3	Ctot	42.5		8.03703e-010
1_3	3	Ctot	42.6		7.64988e-010
1_3	3	Ctot	42.7		7.28135e-010
1_3	3	Ctot	42.8		6.93059e-010
1_3	3	Ctot	42.9		6.5967e-010
1_3	3	Ctot	43		6.27884e-010
1_3	3	Ctot	43.1		5.97637e-010
1_3	3	Ctot	43.2		5.68845e-010
1_3	3	Ctot	43.3		5.41444e-010
1_3	3	Ctot	43.4		5.15363e-010
1_3	3	Ctot	43.5		4.90539e-010
1_3	3	Ctot	43.6		4.66913e-010
1_3	3	Ctot	43.7		4.44421e-010
1_3	3	Ctot	43.8		4.23014e-010
1_3	3	Ctot	43.9		4.02637e-010
1_3	3	Ctot	44		3.8324e-010
1_3	3	Ctot	44.1		3.64775e-010
1_3	3	Ctot	44.2		3.47203e-010
1_3	3	Ctot	44.3		3.30477e-010
1_3	3	Ctot	44.4		3.14557e-010
1_3	3	Ctot	44.5		2.99403e-010
1_3	3	Ctot	44.6		2.8499e-010
1_3	3	Ctot	44.7		2.7126e-010
1_3	3	Ctot	44.8		2.58194e-010
1_3	3	Ctot	44.9		2.45756e-010
1_3	3	Ctot	45		2.33916e-010
1_3	3	Ctot	45.1		2.2265e-010
1_3	3	Ctot	45.2		2.11925e-010
1_3	3	Ctot	45.3		2.01715e-010
1_3	3	Ctot	45.4		1.91998e-010
1_3	3	Ctot	45.5		1.82749e-010
1_3	3	Ctot	45.6		1.73945e-010
1_3	3	Ctot	45.7		1.65565e-010
1_3	3	Ctot	45.8		1.5759e-010
1_3	3	Ctot	45.9		1.49999e-010
1_3	3	Ctot	46		1.42774e-010
1_3	3	Ctot	46.1		1.35897e-010
1_3	3	Ctot	46.2		1.29351e-010
1_3	3	Ctot	46.3		1.23121e-010
1_3	3	Ctot	46.4		1.1719e-010
1_3	3	Ctot	46.5		1.11545e-010
1_3	3	Ctot	46.6		1.06171e-010
1_3	3	Ctot	46.7		1.01056e-010
1_3	3	Ctot	46.8		9.6188e-011
1_3	3	Ctot	46.9		9.15542e-011
1_3	3	Ctot	47		8.71438e-011
1_3	3	Ctot	47.1		8.29456e-011
1_3	3	Ctot	47.2		7.89491e-011
1_3	3	Ctot	47.3		7.5146e-011
1_3	3	Ctot	47.4		7.15259e-011
1_3	3	Ctot	47.5		6.80804e-011
1_3	3	Ctot	47.6		6.48008e-011
1_3	3	Ctot	47.7		6.1679e-011
1_3	3	Ctot	47.8		5.87079e-011
1_3	3	Ctot	47.9		5.588e-011
1_3	3	Ctot	48		5.31882e-011

1_3	3	Qu	0		0
1_3	3	Qu	0.1		256.605
1_3	3	Qu	0.2		740.109
1_3	3	Qu	0.3		1268.11
1_3	3	Qu	0.4		1789.89
1_3	3	Qu	0.5		2291.99
1_3	3	Qu	0.6		2771.44
1_3	3	Qu	0.7		3228.23
1_3	3	Qu	0.8		3663.15
1_3	3	Qu	0.9		4077.16
1_3	3	Qu	1		4471.23
1_3	3	Qu	1.1		4846.33
1_3	3	Qu	1.2		5203.36
1_3	3	Qu	1.3		5543.2
1_3	3	Qu	1.4		5866.67
1_3	3	Qu	1.5		6174.55
1_3	3	Qu	1.6		6467.61
1_3	3	Qu	1.7		6746.56
1_3	3	Qu	1.8		7012.06
1_3	3	Qu	1.9		7264.78
1_3	3	Qu	2		7505.36
1_3	3	Qu	2.1		7734.38
1_3	3	Qu	2.2		7952.33
1_3	3	Qu	2.3		8159.77
1_3	3	Qu	2.4		8357.21
1_3	3	Qu	2.5		8545.14
1_3	3	Qu	2.6		8724.02
1_3	3	Qu	2.7		8894.29
1_3	3	Qu	2.8		9056.35
1_3	3	Qu	2.9		9210.61
1_3	3	Qu	3		9357.43
1_3	3	Qu	3.1		9497.19
1_3	3	Qu	3.2		9630.21
1_3	3	Qu	3.3		9756.83
1_3	3	Qu	3.4		9877.35
1_3	3	Qu	3.5		9992.06
1_3	3	Qu	3.6		10101.3
1_3	3	Qu	3.7		10205.2
1_3	3	Qu	3.8		10304.1
1_3	3	Qu	3.9		10398.3
1_3	3	Qu	4		10487.9
1_3	3	Qu	4.1		10573.2
1_3	3	Qu	4.2		10654.4
1_3	3	Qu	4.3		10731.7
1_3	3	Qu	4.4		10805.3
1_3	3	Qu	4.5		10875.3
1_3	3	Qu	4.6		10941.9
1_3	3	Qu	4.7		11005.4
1_3	3	Qu	4.8		11065.7
1_3	3	Qu	4.9		11123.2
1_3	3	Qu	5		11177.9
1_3	3	Qu	5.1		11230
1_3	3	Qu	5.2		11279.6
1_3	3	Qu	5.3		11326.7
1_3	3	Qu	5.4		11371.6
1_3	3	Qu	5.5		11414.4
1_3	3	Qu	5.6		11455.1
1_3	3	Qu	5.7		11493.8
1_3	3	Qu	5.8		11530.7
1_3	3	Qu	5.9		11565.7
1_3	3	Qu	6		11599.1
1_3	3	Qu	6.1		11630.9
1_3	3	Qu	6.2		11661.2
1_3	3	Qu	6.3		11690
1_3	3	Qu	6.4		11717.4
1_3	3	Qu	6.5		11743.5
1_3	3	Qu	6.6		11768.3
1_3	3	Qu	6.7		11791.9
1_3	3	Qu	6.8		11814.4
1_3	3	Qu	6.9		11835.8
1_3	3	Qu	7		11856.2
1_3	3	Qu	7.1		11875.6
1_3	3	Qu	7.2		11894.1
1_3	3	Qu	7.3		11911.7
1_3	3	Qu	7.4		11928.4
1_3	3	Qu	7.5		11944.3
1_3	3	Qu	7.6		11959.5
1_3	3	Qu	7.7		11973.9
1_3	3	Qu	7.8		11987.7
1_3	3	Qu	7.9		12000.7
1_3	3	Qu	8		12013.2
1_3	3	Qu	8.1		12025
1_3	3	Qu	8.2		12036.3
1_3	3	Qu	8.3		12047
1_3	3	Qu	8.4		12057.2
1_3	3	Qu	8.5		12066.9
1_3	3	Qu	8.6		12076.2
1_3	3	Qu	8.7		12085
1_3	3	Qu	8.8		12093.4
1_3	3	Qu	8.9		12101.4
1_3	3	Qu	9		12109
1_3	3	Qu	9.1		12116.2
1_3	3	Qu	9.2		12123.1
1_3	3	Qu	9.3		12129.6
1_3	3	Qu	9.4		12135.9
1_3	3	Qu	9.5		12141.8
1_3	3	Qu	9.6		12147.4
1_3	3	Qu	9.7		12152.8
1_3	3	Qu	9.8		12157.9
1_3	3	Qu	9.9		12162.8
1_3	3	Qu	10		12167.4
1_3	3	Qu	10.1		12171.8
1_3	3	Qu	10.2		12176
1_3	3	Qu	10.3		12180
1_3	3	Qu	10.4		12183.9
1_3	3	Qu	10.5		12187.5
1_3	3	Qu	10.6		12190.9
1_3	3	Qu	10.7		12194.2
1_3	3	Qu	10.8		12197.3
1_3	3	Qu	10.9		12200.3
1_3	3	Qu	11		12203.1
1_3	3	Qu	11.1		12205.8
1_3	3	Qu	11.2		12208.4
1_3	3	Qu	11.3		12210.8
1_3	3	Qu	11.4		12213.1
1_3	3	Qu	11.5		12215.4
1_3	3	Qu	11.6		12217.5
1_3	3	Qu	11.7		12219.5
1_3	3	Qu	11.8		12221.4
1_3	3	Qu	11.9		12223.2
1_3	3	Qu	12		12224.9
1_3	3	Qu	12.1		12226.6
1_3	3	Qu	12.2		12228.1
1_3	3	Qu	12.3		12229.6
1_3	3	Qu	12.4		12231
1_3	3	Qu	12.5		12232.4
1_3	3	Qu	12.6		12233.7
1_3	3	Qu	12.7		12234.9
1_3	3	Qu	12.8		12236.1
1_3	3	Qu	12.9		12237.2
1_3	3	Qu	13		12238.2
1_3	3	Qu	13.1		12239.2
1_3	3	Qu	13.2		12240.2
1_3	3	Qu	13.3		12241.1
1_3	3	Qu	13.4		12241.9
1_3	3	Qu	13.5		12242.8
1_3	3	Qu	13.6		12243.6
1_3	3	Qu	13.7		12244.3
1_3	3	Qu	13.8		12245
1_3	3	Qu	13.9		12245.7
1_3	3	Qu	14		12246.3
1_3	3	Qu	14.1		12246.9
1_3	3	Qu	14.2		12247.5
1_3	3	Qu	14.3		12248.1
1_3	3	Qu	14.4		12248.6
1_3	3	Qu	14.5		12249.1
1_3	3	Qu	14.6		12249.6
1_3	3	Qu	14.7		12250
1_3	3	Qu	14.8		12250.5
1_3	3	Qu	14.9		12250.9
1_3	3	Qu	15		12251.3
1_3	3	Qu	15.1		12251.7
1_3	3	Qu	15.2		12252
1_3	3	Qu	15.3		12252.4
1_3	3	Qu	15.4		12252.7
1_3	3	Qu	15.5		12253
1_3	3	Qu	15.6		12253.3
1_3	3	Qu	15.7		12253.6
1_3	3	Qu	15.8		12253.8
1_3	3	Qu	15.9		12254.1
1_3	3	Qu	16		12254.3
1_3	3	Qu	16.1		12254.5
1_3	3	Qu	16.2		12254.8
1_3	3	Qu	16.3		12255
1_3	3	Qu	16.4		12255.2
1_3	3	Qu	16.5		12255.3
1_3	3	Qu	16.6		12255.5
1_3	3	Qu	16.7		12255.7
1_3	3	Qu	16.8		12255.9
1_3	3	Qu	16.9		12256
1_3	3	Qu	17		12256.2
1_3	3	Qu	17.1		12256.3
1_3	3	Qu	17.2		12256.4
1_3	3	Qu	17.3		12256.6
1_3	3	Qu	17.4		12256.7
1_3	3	Qu	17.5		12256.8
1_3	3	Qu	17.6		12256.9
1_3	3	Qu	17.7		12257
1_3	3	Qu	17.8		12257.1
1_3	3	Qu	17.9		12257.2
1_3	3	Qu	18		12257.3
1_3	3	Qu	18.1		12257.4
1_3	3	Qu	18.2		12257.5
1_3	3	Qu	18.3		12257.5
1_3	3	Qu	18.4		12257.6
1_3	3	Qu	18.5		12257.7
1_3	3	Qu	18.6		12257.7
1_3	3	Qu	18.7		12257.8
1_3	3	Qu	18.8		12257.9
1_3	3	Qu	18.9		12257.9
1_3	3	Qu	19		12258
1_3	3	Qu	19.1		12258
1_3	3	Qu	19.2		12258.1
1_3	3	Qu	19.3		12258.1
1_3	3	Qu	19.4		12258.2
1_3	3	Qu	19.5		12258.2
1_3	3	Qu	19.6		12258.2
1_3	3	Qu	19.7		12258.3
1_3	3	Qu	19.8		12258.3
1_3	3	Qu	19.9		12258.4
1_3	3	Qu	20		12258.4
1_3	3	Qu	20.1		12258.4
1_3	3	Qu	20.2		12258.5
1_3	3	Qu	20.3		12258.5
1_3	3	Qu	20.4		12258.5
1_3	3	Qu	20.5		12258.5
1_3	3	Qu	20.6		12258.6
1_3	3	Qu	20.7		12258.6
1_3	3	Qu	20.8		12258.6
1_3	3	Qu	20.9		12258.6
1_3	3	Qu	21		12258.6
1_3	3	Qu	21.1		12258.7
1_3	3	Qu	21.2		12258.7
1_3	3	Qu	21.3		12258.7
1_3	3	Qu	21.4		12258.7
1_3	3	Qu	21.5		12258.7
1_3	3	Qu	21.6		12258.8
1_3	3	Qu	21.7		12258.8
1_3	3	Qu	21.8		12258.8
1_3	3	Qu	21.9		12258.8
1_3	3	Qu	22		12258.8
1_3	3	Qu	22.1		12258.8
1_3	3	Qu	22.2		12258.8
1_3	3	Qu	22.3		12258.8
1_3	3	Qu	22.4		12258.8
1_3	3	Qu	22.5		12258.9
1_3	3	Qu	22.6		12258.9
1_3	3	Qu	22.7		12258.9
1_3	3	Qu	22.8		12258.9
1_3	3	Qu	22.9		12258.9
1_3	3	Qu	23		12258.9
1_3	3	Qu	23.1		12258.9
1_3	3	Qu	23.2		12258.9
1_3	3	Qu	23.3		12258.9
1_3	3	Qu	23.4		12258.9
1_3	3	Qu	23.5		12258.9
1_3	3	Qu	23.6		12258.9
1_3	3	Qu	23.7		12258.9
1_3	3	Qu	23.8		12258.9
1_3	3	Qu	23.9		12259
1_3	3	Qu	24		12259
1_3	3	Qu	24.1		12259
1_3	3	Qu	24.2		12259
1_3	3	Qu	24.3		12259
1_3	3	Qu	24.4		12259
1_3	3	Qu	24.5		12259
1_3	3	Qu	24.6		12259
1_3	3	Qu	24.7		12259
1_3	3	Qu	24.8		12259
1_3	3	Qu	24.9		12259
1_3	3	Qu	25		12259
1_3	3	Qu	25.1		12259
1_3	3	Qu	25.2		12259
1_3	3	Qu	25.3		12259
1_3	3	Qu	25.4		12259
1_3	3	Qu	25.5		12259
1_3	3	Qu	25.6		12259
1_3	3	Qu	25.7		12259
1_3	3	Qu	25.8		12259
1_3	3	Qu	25.9		12259
1_3	3	Qu	26		12259
1_3	3	Qu	26.1		12259
1_3	3	Qu	26.2		12259
1_3	3	Qu	26.3		12259
1_3	3	Qu	26.4		12259
1_3	3	Qu	26.5		12259
1_3	3	Qu	26.6		12259
1_3	3	Qu	26.7		12259
1_3	3	Qu	26.8		12259
1_3	3	Qu	26.9		12259
1_3	3	Qu	27		12259
1_3	3	Qu	27.1		12259
1_3	3	Qu	27.2		12259
1_3	3	Qu	27.3		12259
1_3	3	Qu	27.4		12259
1_3	3	Qu	27.5		12259
1_3	3	Qu	27.6		12259
1_3	3	Qu	27.7		12259
1_3	3	Qu	27.8		12259
1_3	3	Qu	27.9		12259
1_3	3	Qu	28		12259
1_3	3	Qu	28.1		12259
1_3	3	Qu	28.2		12259
1_3	3	Qu	28.3		12259
1_3	3	Qu	28.4		12259
1_3	3	Qu	28.5		12259
1_3	3	Qu	28.6		12259
1_3	3	Qu	28.7		12259
1_3	3	Qu	28.8		12259
1_3	3	Qu	28.9		12259
1_3	3	Qu	29		12259
1_3	3	Qu	29.1		12259
1_3	3	Qu	29.2		12259
1_3	3	Qu	29.3		12259
1_3	3	Qu	29.4		12259
1_3	3	Qu	29.5		12259
1_3	3	Qu	29.6		12259
1_3	3	Qu	29.7		12259
1_3	3	Qu	29.8		12259
1_3	3	Qu	29.9		12259
1_3	3	Qu	30		12259
1_3	3	Qu	30.1		12259
1_3	3	Qu	30.2		12259
1_3	3	Qu	30.3		12259
1_3	3	Qu	30.4		12259
1_3	3	Qu	30.5		12259
1_3	3	Qu	30.6		12259
1_3	3	Qu	30.7		12259
1_3	3	Qu	30.8		12259
1_3	3	Qu	30.9		12259
1_3	3	Qu	31		12259
1_3	3	Qu	31.1		12259
1_3	3	Qu	31.2		12259
1_3	3	Qu	31.3		12259
1_3	3	Qu	31.4		12259
1_3	3	Qu	31.5		12259
1_3	3	Qu	31.6		12259
1_3	3	Qu	31.7		12259
1_3	3	Qu	31.8		12259
1_3	3	Qu	31.9		12259
1_3	3	Qu	32		12259
1_3	3	Qu	32.1		12259
1_3	3	Qu	32.2		12259
1_3	3	Qu	32.3		12259
1_3	3	Qu	32.4		12259
1_3	3	Qu	32.5		12259
1_3	3	Qu	32.6		12259
1_3	3	Qu	32.7		12259
1_3	3	Qu	32.8		12259
1_3	3	Qu	32.9		12259
1_3	3	Qu	33		12259
1_3	3	Qu	33.1		12259
1_3	3	Qu	33.2		12259
1_3	3	Qu	33.3		12259
1_3	3	Qu	33.4		12259
1_3	3	Qu	33.5		12259
1_3	3	Qu	33.6		12259
1_3	3	Qu	33.7		12259.1
1_3	3	Qu	33.8		12259.1
1_3	3	Qu	33.9		12259.1
1_3	3	Qu	34		12259.1
1_3	3	Qu	34.1		12259.1
1_3	3	Qu	34.2		12259.1
1_3	3	Qu	34.3		12259.1
1_3	3	Qu	34.4		12259.1
1_3	3	Qu	34.5		12259.1
1_3	3	Qu	34.6		12259.1
1_3	3	Qu	34.7		12259.1
1_3	3	Qu	34.8		12259.1
1_3	3	Qu	34.9		12259.1
1_3	3	Qu	35		12259.1
1_3	3	Qu	35.1		12259.1
1_3	3	Qu	35.2		12259.1
1_3	3	Qu	35.3		12259.1
1_3	3	Qu	35.4		12259.1
1_3	3	Qu	35.5		12259.1
1_3	3	Qu	35.6		12259.1
1_3	3	Qu	35.7		12259.1
1_3	3	Qu	35.8		12259.1
1_3	3	Qu	35.9		12259.1
1_3	3	Qu	36		12259.1
1_3	3	Qu	36.1		12259.1
1_3	3	Qu	36.2		12259.1
1_3	3	Qu	36.3		12259.1
1_3	3	Qu	36.4		12259.1
1_3	3	Qu	36.5		12259.1
1_3	3	Qu	36.6		12259.1
1_3	3	Qu	36.7		12259.1
1_3	3	Qu	36.8		12259.1
1_3	3	Qu	36.9		12259.1
1_3	3	Qu	37		12259.1
1_3	3	Qu	37.1		12259.1
1_3	3	Qu	37.2		12259.1
1_3	3	Qu	37.3		12259.1
1_3	3	Qu	37.4		12259.1
1_3	3	Qu	37.5		12259.1
1_3	3	Qu	37.6		12259.1
1_3	3	Qu	37.7		12259.1
1_3	3	Qu	37.8		12259.1
1_3	3	Qu	37.9		12259.1
1_3	3	Qu	38		12259.1
1_3	3	Qu	38.1		12259.1
1_3	3	Qu	38.2		12259.1
1_3	3	Qu	38.3		12259.1
1_3	3	Qu	38.4		12259.1
1_3	3	Qu	38.5		12259.1
1_3	3	Qu	38.6		12259.1
1_3	3	Qu	38.7		12259.1
1_3	3	Qu	38.8		12259.1
1_3	3	Qu	38.9		12259.1
1_3	3	Qu	39		12259.1
1_3	3	Qu	39.1		12259.1
1_3	3	Qu	39.2		12259.1
1_3	3	Qu	39.3		12259.1
1_3	3	Qu	39.4		12259.1
1_3	3	Qu	39.5		12259.1
1_3	3	Qu	39.6		12259.1
1_3	3	Qu	39.7		12259.1
