iter	M_lnCltot(1)	M_lnClmet(1)	M_lnkufrac(1)	M_lnVdist(1)	M_lnVdistmet(1)	M_lnkgutabs(1)	M_lnFgluc(1)	SD_lnCltot(1)	SD_lnClmet(1)	SD_lnkufrac(1)	SD_lnVdist(1)	SD_lnVdistmet(1)	SD_lnkgutabs(1)	SD_lnFgluc(1)	GSD_Ccpt(1)	GSD_Ctot(1)	GSD_Qu(1)	GSD_Qu_tot(1)	lnCltot(1.1)	lnClmet(1.1)	lnkufrac(1.1)	lnVdist(1.1)	lnVdistmet(1.1)	lnkgutabs(1.1)	lnFgluc(1.1)	lnCltot(1.2)	lnClmet(1.2)	lnkufrac(1.2)	lnVdist(1.2)	lnVdistmet(1.2)	lnkgutabs(1.2)	lnFgluc(1.2)	lnCltot(1.3)	lnClmet(1.3)	lnkufrac(1.3)	lnVdist(1.3)	lnVdistmet(1.3)	lnkgutabs(1.3)	lnFgluc(1.3)	lnCltot(1.4)	lnClmet(1.4)	lnkufrac(1.4)	lnVdist(1.4)	lnVdistmet(1.4)	lnkgutabs(1.4)	lnFgluc(1.4)	lnCltot(1.5)	lnClmet(1.5)	lnkufrac(1.5)	lnVdist(1.5)	lnVdistmet(1.5)	lnkgutabs(1.5)	lnFgluc(1.5)	lnCltot(1.6)	lnClmet(1.6)	lnkufrac(1.6)	lnVdist(1.6)	lnVdistmet(1.6)	lnkgutabs(1.6)	lnFgluc(1.6)	lnCltot(1.7)	lnClmet(1.7)	lnkufrac(1.7)	lnVdist(1.7)	lnVdistmet(1.7)	lnkgutabs(1.7)	lnFgluc(1.7)	lnCltot(1.8)	lnClmet(1.8)	lnkufrac(1.8)	lnVdist(1.8)	lnVdistmet(1.8)	lnkgutabs(1.8)	lnFgluc(1.8)	lnCltot(1.9)	lnClmet(1.9)	lnkufrac(1.9)	lnVdist(1.9)	lnVdistmet(1.9)	lnkgutabs(1.9)	lnFgluc(1.9)	lnCltot(1.10)	lnClmet(1.10)	lnkufrac(1.10)	lnVdist(1.10)	lnVdistmet(1.10)	lnkgutabs(1.10)	lnFgluc(1.10)	LnPrior	LnData	LnPosterior
23050	0.484584	2.97109	-1.55898	1.34871	1.68028	3.34855	-2.28622	0.431119	0.35214	0.264814	0.618016	0.241622	0.234802	0.643416	2.46494	2.3463	1.10274	1.10859	-2.3322	0.327864	-0.698191	-0.365989	-0.757807	-0.747833	-0.386479	0.15441	0.30584	1.95387	-0.619812	-2.91664	0.152004	0.429481	-0.955201	0.332895	-1.28436	-0.467439	-0.361815	0.928821	0.311681	-0.00372638	-0.321998	2.66368	-0.330223	-0.667618	-2.07252	1.83238	-0.584886	0.61158	0.43573	-0.0268959	0.114019	0.330304	1.46242	-1.37053	1.08954	-1.90451	0.664822	2.23352	-1.36651	-0.612377	-1.37404	0.555261	1.68593	-2.02334	1.48619	0.477572	0.606865	0.382723	-0.599084	-1.41268	0.56041	-0.809209	-1.07314	-2.40948	-0.0318533	-1.13907	-0.518456	1.32244	1.96891	0.00469515	-1.55425	0.733768	0.461011	-1.16584	0.836709	0.193702	0.0744989	-0.62093	-1.413902e+002	-1.406312e+003	-1.547702e+003
23100	0.499672	4.04285	-1.56556	1.30263	2.07377	2.49734	-2.55542	0.377826	0.0678181	0.268506	0.448637	0.0983932	0.104657	0.616157	1.88084	2.06934	1.10205	1.10226	-2.69124	0.511895	-0.599541	-0.68593	-0.93093	-0.186374	-0.746634	-0.14831	-1.44967	2.27099	-1.44993	-1.13418	1.34712	0.286529	-0.281262	2.24458	-1.20658	0.464394	0.565691	1.68448	0.798174	0.596078	-0.853546	2.5654	0.143784	-0.765007	-0.660303	2.64739	-0.876935	-0.659309	0.605167	0.132872	0.610866	-1.02316	2.01306	-1.36936	0.0730033	-1.81175	1.27891	0.743924	0.268225	-0.133527	-1.03147	1.81643	1.8371	-2.41987	0.46008	0.536595	0.960909	1.85149	0.546652	-1.41938	1.73698	0.887993	-0.627332	-3.02234	0.0424528	-0.0514945	-0.466681	1.74238	0.680377	1.48616	-2.02646	0.196903	0.197783	-0.99087	1.14987	-0.297293	0.846283	-0.658732	-1.443510e+002	-1.391095e+003	-1.535446e+003
23150	0.545318	2.47434	-1.57923	1.3488	2.25923	3.32836	-2.5485	0.441345	0.0743145	0.2679	0.52401	0.877522	0.191196	0.732507	2.06454	1.78476	1.10083	1.10452	-3.40217	1.30024	-0.605085	-1.54074	-0.0452026	-0.298232	-0.0946179	0.620945	0.999137	2.22479	-0.419819	-0.986551	-0.110869	-0.145689	-0.53394	0.191757	-1.03575	-0.169357	-0.891283	1.28372	0.294818	0.0402967	-0.957663	2.47614	-0.231185	-0.109549	0.40669	2.20653	-0.852986	0.224926	0.665502	0.25794	-0.721557	0.449109	1.72485	-0.820987	-1.48629	-1.60536	1.41516	-0.910083	-0.0805363	-0.151154	-0.651758	-1.18775	1.47374	-1.88714	-1.85503	0.722134	0.283503	2.34934	-0.804319	-1.34199	2.19097	0.604916	0.114278	-2.32898	0.513085	-1.58576	-0.274619	2.12822	-0.0827335	0.403932	-2.51648	0.436086	1.58245	-0.853721	1.08108	0.321421	1.43513	-0.428602	-1.541678e+002	-1.377207e+003	-1.531375e+003
23200	0.657452	3.07058	-1.55045	1.40429	2.10517	3.46105	-2.3762	0.568265	0.502231	0.330491	0.561119	0.119318	0.222535	0.644209	2.31671	1.9496	1.10331	1.10236	-2.5522	0.204989	-0.311288	-1.06581	-2.19806	0.351297	-0.519176	0.435608	1.12812	1.84827	-0.182128	-1.14233	1.18283	-0.215385	-0.580879	-0.283012	-1.32199	-0.365394	-0.589164	-1.58492	0.811494	0.593986	-0.185449	2.60508	0.661488	-0.994824	-0.864304	1.40966	-0.213109	-0.812507	0.613953	0.446522	0.444927	-0.102196	1.47369	-1.62088	-0.606895	-1.61842	0.231701	-1.0406	0.164076	-0.560514	-0.916341	1.62857	1.14287	-2.06931	-1.54181	-1.00282	0.305544	1.73087	1.35037	-1.08635	1.95992	-0.399069	-0.166589	-2.15912	0.0220212	1.45393	-0.367397	1.48187	0.705494	0.933648	-2.46542	0.27506	-0.452358	-0.768121	1.18377	0.257503	0.357421	-0.375365	-1.429484e+002	-1.393920e+003	-1.536869e+003
23250	0.604259	3.61065	-1.51446	1.41039	1.65046	3.6512	-2.33908	0.47965	0.210688	0.337444	0.624432	0.10281	0.000222651	0.753229	2.08612	2.01813	1.10678	1.1109	-2.82367	-0.0220568	-0.769748	-0.819014	0.0718598	-0.194107	-0.210692	0.105264	0.057032	1.56386	-0.600757	-0.409003	1.26932	0.0374305	-0.938317	0.572593	-1.01545	-0.367497	-3.48462	0.00886616	0.350076	0.862922	0.443616	1.64554	0.0690452	0.309521	0.0154842	1.68834	0.473833	0.630988	0.195297	0.773018	-0.198147	1.20935	1.35942	-1.56636	1.4373	-1.65851	0.447578	-1.39911	0.582894	-0.575008	-0.784223	-1.12048	1.15802	-1.52795	-2.46919	-0.230235	-0.00573676	1.11038	-1.86314	-1.18216	1.44959	0.695706	0.508702	-2.44768	1.02104	0.10001	-0.471973	2.16659	0.919391	0.297777	-2.1353	0.0532478	0.99888	-0.762751	0.87677	2.55535	0.359467	-0.565326	-1.453291e+002	-1.393736e+003	-1.539065e+003
23300	0.704861	3.3286	-1.49206	1.40932	1.59968	3.83022	-2.42973	0.476891	0.21319	0.31932	0.467233	0.269851	0.0544579	0.8229	1.84731	1.8282	1.10002	1.10002	-2.75047	1.38761	-0.532917	-1.04236	-0.304607	0.323473	-0.957285	-0.235889	0.321568	1.87555	-0.554739	1.01439	-0.537798	0.238978	-1.32571	0.312313	-1.32913	-0.766327	0.875609	-0.558506	0.444919	0.991883	0.96982	1.92647	0.796471	1.40491	0.283526	1.80494	-0.157309	0.988359	0.0926924	0.956695	-0.687994	-0.298918	1.34967	-1.83272	0.337709	-1.75982	0.787555	-0.0506203	-1.11713	-0.193799	-0.223581	0.2843	1.39566	-1.24266	0.780587	-2.39423	-1.04928	1.39272	2.21519	-1.4125	1.19394	3.01524	-1.71728	-2.03571	0.236791	-1.53056	-0.552061	2.1569	0.568625	-0.624629	-1.79293	-0.130249	1.1504	-0.994103	0.93275	0.371314	0.193699	-0.707195	-1.463574e+002	-1.392244e+003	-1.538602e+003
23350	0.717511	5.49892	-1.4737	1.38605	1.7944	3.17215	-2.71092	0.412708	0.0727971	0.326085	0.508905	0.345591	0.235458	1.00411	1.79629	2.06299	1.10675	1.10023	-3.20424	-0.557816	-1.33553	-1.36995	1.48162	-0.634296	-0.0510857	-0.273554	-0.841799	1.79147	-0.757003	0.382022	-0.483065	-0.167074	-0.869721	0.0888328	-1.5269	0.0759658	-0.624283	-1.65147	0.648603	0.0550329	0.375644	2.58446	0.869622	-1.48016	1.33945	1.7201	-0.630882	1.45261	0.256236	0.615629	-0.702696	0.79491	1.41083	-2.03298	-0.53956	-1.65081	0.862352	0.812193	0.0661938	-0.139693	-0.958582	0.535283	0.851071	-1.86577	-1.88318	0.188725	0.478241	1.65418	-0.393121	-1.36078	1.69613	0.754181	-0.235134	-2.96813	0.336315	0.0921718	-0.49123	2.24283	0.205103	0.596055	-1.27472	0.684908	0.832838	-1.23117	1.63623	1.97169	0.413816	0.102601	-1.528332e+002	-1.386025e+003	-1.538858e+003
23400	0.752661	2.91306	-1.4673	1.26662	1.7613	2.67274	-2.45226	0.598985	0.288653	0.26903	0.553409	0.407709	0.0087509	0.622719	1.69043	1.93416	1.10041	1.10075	-2.47009	0.403633	-1.13451	-1.28458	-0.168731	-0.513215	-1.01031	-0.164291	0.446448	1.93464	-0.35908	-2.2958	0.853969	0.567651	-0.804573	-0.583098	-1.55077	-0.202115	-0.48428	-1.72211	0.431522	0.423066	-1.12358	2.4473	0.660637	0.0219154	0.37831	2.09857	0.214198	-0.291809	0.167856	0.904495	1.79301	-0.0377606	1.66517	-1.59719	-0.96689	-1.92467	0.682541	0.153328	-1.03749	-0.296515	-0.860549	-0.791713	1.25819	-1.48707	-1.44441	0.819428	0.775804	0.775147	-1.19861	-1.76183	1.638	2.47983	0.548909	-2.2881	0.296981	0.341641	-0.805149	2.17493	-0.0158256	0.584106	-2.5968	0.0987245	-1.33671	-1.24799	1.16406	-1.32997	-0.0547329	-0.823236	-1.466309e+002	-1.392062e+003	-1.538693e+003
23450	0.786165	2.10833	-1.43602	1.3115	2.02022	4.02998	-2.57124	0.601585	0.369049	0.294269	0.637862	0.526965	0.177837	0.594662	1.8686	1.82552	1.10419	1.10462	-2.72479	0.273747	-0.950168	-0.896832	-2.35884	1.01097	-0.15359	0.389523	-0.420357	1.67513	0.447264	-0.659366	2.51805	-0.069371	-0.75678	1.83779	-1.73123	-0.309893	0.452125	-0.198777	0.818253	-0.265556	1.2336	1.94535	-0.464118	0.153703	-2.04728	2.50069	-0.363744	0.630427	-0.0297201	0.844524	-1.46857	0.450347	2.45645	-1.08315	-0.303876	-1.96618	1.05699	-0.0200875	0.167987	-0.309627	-0.800884	0.662458	0.910222	-1.32285	-1.18137	-1.10063	1.28838	0.64963	-0.897311	-1.66108	1.14099	2.32898	1.04953	-2.67317	0.724176	0.580149	-0.885792	2.3318	-0.122801	-0.530895	-2.12318	0.437954	-0.910233	-1.21964	1.53453	0.579365	0.563074	-0.246447	-1.552318e+002	-1.389577e+003	-1.544808e+003
23500	0.805627	4.56896	-1.39758	1.21207	1.50793	2.66838	-2.56624	0.591126	0.127392	0.305287	0.614263	0.147183	0.102891	0.507346	1.81273	2.16852	1.1005	1.11081	-2.76234	-1.92088	-1.25873	-0.846405	-1.7998	-0.864947	-0.467711	0.125768	0.527236	1.84499	0.0924258	1.03093	0.0861384	-2.08486	-0.927275	0.000307578	-1.70704	0.0545514	0.126588	1.35109	0.984932	-0.42953	-0.516821	2.23404	0.331467	0.0146111	0.151126	2.55735	-0.826094	0.103681	-0.079026	0.278089	1.17947	-0.428796	2.43757	-0.996479	0.314347	-2.25968	1.34458	-0.710491	-0.00631852	-0.442163	-1.03502	-0.968005	0.737323	-1.5206	1.07993	1.28362	1.30105	1.04449	0.0683306	-1.83937	2.0524	0.0887132	0.352585	-2.26851	0.487923	-0.00341501	-1.07203	2.46093	-1.69753	1.57975	-1.19761	0.111758	-0.939899	-1.14842	1.40227	2.63881	0.326514	-1.09042	-1.494617e+002	-1.393498e+003	-1.542960e+003
23550	0.776379	6.0129	-1.3951	1.13021	1.78394	3.30314	-2.77889	0.601265	0.542718	0.305837	0.605141	0.314207	0.338557	0.569862	1.72719	1.8801	1.10415	1.11488	-2.93276	0.845146	-1.62178	-1.42098	0.162991	0.907625	-0.0799101	-0.193473	0.162626	1.54489	0.0264389	0.208176	0.404766	1.33305	-1.32801	0.155919	-1.6703	-0.116026	-1.61426	-0.112034	1.04103	-0.263262	-0.395142	2.53278	0.568159	-0.557408	-0.458597	1.92745	-1.2401	0.191867	0.236028	0.314526	-0.944839	-0.214257	2.78931	-1.20433	0.11001	-2.02823	1.23155	-0.714232	0.0502578	-0.0224028	-1.06713	0.16658	0.652735	-1.40646	0.0101227	-0.0596066	1.60968	1.11248	-0.0934606	-1.71946	2.06577	1.84645	1.47949	-2.42586	-0.124613	1.2581	-1.07215	1.99054	1.81883	0.803811	-1.48908	0.282	0.492327	-1.39532	1.84307	0.93557	-0.739599	-0.169144	-1.536641e+002	-1.387735e+003	-1.541400e+003
23600	0.841958	2.90052	-1.38183	1.2603	1.7458	2.9066	-2.50721	0.507056	0.00248852	0.324847	0.517742	0.171461	0.263982	0.555854	2.06867	1.70948	1.10042	1.10774	-3.09674	0.205343	-1.35699	-1.10466	0.425817	-0.139258	-0.235662	0.0212533	0.545905	1.40153	0.111328	-0.226627	0.906265	0.480791	-1.2837	-2.76421	-1.87836	-0.143331	0.832273	-1.45097	1.06798	-0.878046	0.407633	2.27635	-0.109389	0.162076	0.652982	0.901508	-1.19995	-0.488931	-0.261787	0.213219	-1.87865	1.06394	2.18214	-1.36252	-1.70996	-1.97356	1.42537	-0.0439346	1.3541	-0.331959	-0.877308	-1.5238	1.10131	-1.01286	-0.138997	1.42441	-1.1026	1.8879	0.431744	-1.8351	2.08613	1.30839	1.11792	-2.85084	0.283952	-1.04181	-0.73276	2.2872	1.24701	-0.297203	-3.78044	0.666912	0.977952	-1.29335	2.00564	0.174728	1.26844	-0.408139	-1.545174e+002	-1.395844e+003	-1.550361e+003
23650	0.722286	4.27951	-1.41668	1.24518	2.45069	3.54061	-2.56811	0.548899	0.143119	0.275432	0.425418	0.10788	0.024347	0.623387	2.24538	2.44539	1.10086	1.10129	-3.3685	-1.31948	-1.23927	-1.83615	-0.414367	-0.182461	0.0653256	-0.0723173	2.31917	1.74069	-0.00884822	-0.837977	3.12009	0.602073	-1.18972	0.219386	-1.59879	-0.33729	0.138382	0.0685807	0.493499	-1.08633	-0.95807	2.46075	-0.25538	0.630012	-0.345353	2.21941	-0.76936	-0.658976	0.0189989	0.691742	0.225383	0.604181	2.07672	-1.5882	0.659587	-2.28173	1.07409	0.591392	-1.57576	-0.137812	-0.432216	1.41096	1.08924	-1.40992	-1.8873	-0.468634	0.593366	1.01044	-0.294602	-2.01239	1.2729	0.278859	0.48592	-1.85197	-0.0772884	-0.633879	-1.03956	2.34584	0.25414	0.956295	-2.5326	0.141608	-0.194457	-1.17046	2.24456	0.227082	0.938735	-0.435073	-1.510469e+002	-1.397084e+003	-1.548131e+003
23700	0.788106	3.39725	-1.44194	1.18959	2.09374	5.17164	-2.60591	0.578422	0.0669356	0.272535	0.480037	0.168428	0.153942	0.683539	2.06715	1.83645	1.1001	1.10664	-3.21993	-1.02399	-1.1819	-1.68912	1.07697	1.63156	-0.0551566	-0.161303	-0.296393	1.8734	-0.424225	-0.882464	-1.42552	0.617196	-1.08772	-0.142463	-1.62871	0.120658	0.0339424	-0.444217	0.662342	-0.241198	1.14195	2.62594	0.697766	0.0789225	-0.524166	2.36534	-0.972584	1.31967	0.063577	0.672569	-0.0886245	0.00623832	1.93298	-1.53632	-0.0462423	-2.20698	1.40042	-1.40954	-0.925271	-0.00414352	-0.163337	-0.370791	1.18507	-0.492595	-2.05865	1.73766	0.269885	1.59121	-0.681201	-1.85293	1.70294	0.340108	1.41765	-1.93111	-0.008171	-0.229236	-1.06833	2.29661	0.0736434	-0.998807	-1.14208	0.312356	-0.060302	-1.36254	2.28457	-0.723924	0.415231	-0.282311	-1.506317e+002	-1.387304e+003	-1.537936e+003
23750	0.721689	2.42987	-1.45588	1.35478	1.82054	2.54801	-2.80496	0.42125	0.0190373	0.274133	0.379459	0.445041	0.343944	0.805693	2.03697	1.83023	1.10506	1.11002	-2.90371	-0.969043	-1.72616	-2.15547	-0.593866	0.0470635	-0.0843635	-0.089431	-1.52923	1.79205	-1.36315	-0.879008	-1.44771	0.0481699	-0.821965	0.158019	-1.62347	-0.293841	-1.93943	-0.858058	0.785084	-0.733345	-0.914152	2.44324	-0.647079	0.922608	0.0911986	2.60499	-0.0910236	0.0739318	-0.126382	1.14629	-1.845	0.620843	1.93226	-2.01882	0.527013	-1.94555	0.973234	1.3182	0.679062	-0.1298	-0.410408	2.862	1.49106	-1.71043	0.0873974	-0.0681595	-0.318626	0.950332	-0.766157	-1.83317	1.82445	0.501621	-1.8057	-2.02799	-0.17637	1.41686	-0.808783	2.11678	0.653884	-0.157381	-1.22698	-0.381242	-1.12423	-1.22038	1.14695	0.513994	0.186798	-0.273539	-1.517892e+002	-1.391947e+003	-1.543737e+003
23800	0.712831	2.78068	-1.36324	1.56608	1.94538	3.83087	-2.38234	0.525622	0.017233	0.282905	0.486004	0.237142	0.025647	0.67636	1.88521	2.17084	1.1022	1.10279	-2.698	0.704235	-1.44015	-1.20091	1.01664	-0.435576	-0.038773	-0.0622006	1.1138	1.61931	-0.784679	1.7283	-0.146026	-0.245207	-1.28506	-2.07232	-2.01982	-1.10797	-0.857425	0.414406	0.534388	-0.403144	0.505712	2.83802	-0.0272726	0.897434	0.416899	2.28739	-0.226355	0.121784	-0.18549	0.251329	-0.0405799	0.1789	1.52316	-2.11135	0.470668	-2.39057	-0.0403145	0.590372	1.46747	-0.247644	0.0995022	0.554945	0.794561	-1.41458	-0.667376	0.30052	0.41066	1.29038	-0.99975	-2.09395	0.926295	0.371564	0.0681154	-2.03857	0.457097	0.364793	-1.00729	2.22684	1.12728	-0.414307	-2.29914	-0.0281631	1.04798	-1.4125	0.755382	-0.693266	-2.62431	-0.687385	-1.450237e+002	-1.396642e+003	-1.541666e+003
23850	0.76615	2.88269	-1.35536	1.59616	1.72387	2.76038	-2.23804	0.535952	0.113069	0.329026	0.425275	0.130719	0.136272	0.7294	1.90847	2.06784	1.10237	1.10565	-2.39242	1.14544	-0.841825	-1.03068	0.363439	0.435675	-0.605904	-0.153122	-0.973967	1.18126	-1.313	-0.434826	-0.821496	0.142272	-1.23769	1.05767	-1.66462	-1.09924	1.94326	0.852601	0.169465	-0.0445505	0.693047	1.88121	-0.10737	2.38786	0.679591	1.81138	-1.07439	1.26987	-0.111746	-0.661923	-0.2627	0.371468	1.31986	-1.73386	-0.239486	-1.99695	0.383973	-0.607155	0.180532	-0.679802	-0.297889	-0.759972	0.726315	-2.00035	-0.425619	-0.73085	-0.242955	1.27464	0.626829	-1.82613	1.71841	1.94371	-0.0329712	-2.16145	0.375087	0.0520506	-0.986847	2.04769	1.14355	-0.363342	-2.19467	-0.526768	-0.151908	-1.40945	0.383846	0.156652	0.9612	-0.377607	-1.374562e+002	-1.391450e+003	-1.528906e+003
23900	0.624001	3.5658	-1.33384	1.65832	2.39176	3.58278	-2.32271	0.5011	0.198823	0.309817	0.498889	0.21018	0.132998	0.752148	1.92491	1.76442	1.10378	1.10586	-2.80596	-1.05693	-1.73379	-2.44512	-3.43315	0.203836	-0.70134	-0.0412233	0.18288	1.15755	-1.42023	0.421696	1.38855	0.355622	-1.65001	-0.853074	-1.66884	-1.58321	-0.695855	0.105465	0.351688	-0.351694	-1.18165	1.72203	-0.749338	0.806411	0.780685	1.71362	-0.775543	1.15209	-0.256154	-0.460867	-1.48241	-0.625169	1.38123	-1.45484	-1.75539	-2.16739	0.385422	-0.517169	-1.18561	-0.4991	-0.42435	0.92467	0.892356	-1.66954	-0.00813029	0.937795	0.607968	1.07098	1.8195	-1.83456	1.58465	-0.0624585	-0.205811	-2.12865	0.294945	0.171521	-1.17975	1.5154	-0.310849	-1.59909	-1.37133	-0.0825288	-0.806421	-1.57674	0.360619	0.910918	-0.294587	-0.529724	-1.491032e+002	-1.385915e+003	-1.535018e+003
23950	0.667178	3.86718	-1.40554	1.76835	1.93702	2.87379	-2.49242	0.433022	0.386786	0.301574	0.514509	0.152834	0.363974	0.718853	2.01422	1.8909	1.10265	1.10105	-2.34404	0.664345	-1.15991	-1.23976	0.361318	-0.847173	-0.42259	-0.778024	1.07414	1.50554	-2.17239	1.1456	1.48798	0.0730598	-1.76092	-0.54571	-1.70589	-1.86085	-0.520791	1.87122	0.496284	0.181986	-0.00101528	2.16847	-0.476993	-1.34357	0.0541456	1.57763	-0.628126	0.408088	0.107902	-0.315257	0.126038	0.18699	1.65823	-2.19193	-0.454548	-1.80185	-0.0380993	0.129133	-1.4637	-0.51596	-0.313123	-1.60825	0.912777	-2.2353	-1.31966	0.485299	0.462585	1.65653	-1.3676	-1.65559	1.53757	0.206871	2.95621	-2.39247	-0.0990282	-0.562071	-0.986497	0.796248	0.500105	1.56557	-1.87474	0.23977	-1.07077	-1.21081	0.644608	-2.00608	-0.555562	-0.709663	-1.512732e+002	-1.392286e+003	-1.543559e+003
24000	0.784657	3.84754	-1.38303	1.85486	2.69385	3.50005	-2.15627	0.462448	0.259884	0.333231	0.497019	0.0370876	0.33677	0.645087	2.09347	1.99187	1.10034	1.10044	-2.72344	1.51737	-1.34197	-1.89907	-2.63964	0.817229	-1.07449	0.184786	0.318707	1.35168	-1.31348	0.336702	-0.0191592	-0.351038	-1.72468	-0.220922	-1.67944	-1.66478	-0.0850883	1.50184	0.106196	0.430015	-0.569006	1.76413	-0.184029	-0.0339947	0.000689922	2.04644	-0.52975	0.80535	-0.0675547	-0.0921895	0.671953	0.738338	1.48901	-1.73535	1.26661	-2.15782	-0.183486	-0.384083	-0.642821	-0.294818	-0.498509	-1.03445	0.796892	-2.28475	1.20986	-0.899284	-0.328658	0.386955	-0.865258	-1.69028	0.447176	-0.184386	0.883987	-3.30403	0.309989	1.66273	-1.00474	1.40755	-0.102434	1.37169	-1.77223	0.0242244	-0.167488	-1.30789	0.395552	-0.220122	-0.027319	-0.923195	-1.450388e+002	-1.398889e+003	-1.543927e+003
24050	0.891062	1.98994	-1.49935	1.79051	1.84528	3.65204	-2.38168	0.326166	0.0454823	0.287915	0.454033	0.537854	0.303048	0.553591	2.69779	2.05309	1.10183	1.10071	-2.35352	0.621424	-1.09283	-0.464556	-1.17501	0.599325	-0.39338	1.86863	0.159581	1.86255	0.0070333	-1.2404	1.26331	0.148558	-1.12452	1.48046	-1.65658	-0.722195	-1.47604	0.350182	0.663405	0.237405	0.966763	2.46606	-0.573554	-0.00302965	0.39665	2.29818	-0.735552	1.05463	0.181924	-0.139592	-1.48466	-0.752273	1.99205	-2.12754	1.11851	-1.99934	0.363649	-0.191474	-0.623905	-0.364486	-1.26177	0.410371	1.35744	-2.35638	-1.5932	-1.63495	0.552537	0.834066	-0.275845	-1.60234	0.671478	-0.732612	0.60673	-2.74472	-0.486325	-0.95764	-0.457234	1.21218	1.34453	-0.111098	-2.61234	0.506412	2.02166	-1.01669	0.9209	2.03187	-0.394867	-0.477978	-1.476625e+002	-1.395829e+003	-1.543492e+003
24100	0.850357	2.34095	-1.48503	1.76037	1.6683	2.68964	-2.83208	0.365687	0.140357	0.326712	0.28948	0.756772	0.477708	0.776191	2.47312	1.65703	1.10004	1.10431	-2.50564	-0.92674	-1.02543	-1.42099	-1.20355	-0.0836237	0.312992	1.69478	-0.138582	1.49711	0.089351	-1.39655	-0.626149	0.319821	-0.954262	0.834074	-1.61316	-1.31645	-0.779541	0.598734	1.10471	0.257262	-0.460598	1.79163	-0.681995	1.36387	0.135546	2.5771	-0.530941	0.451877	0.330331	0.514881	-1.12445	-1.5352	1.90275	-2.39101	-0.323237	-1.73165	0.368465	0.449587	0.242217	0.334417	0.765442	-0.617363	1.09187	-1.62708	-1.96094	0.317885	0.880894	1.65927	0.293993	-1.4264	1.62614	0.544466	-2.02269	-3.09153	-0.907362	1.16707	-0.596404	1.26111	1.26223	-0.164353	-1.1097	-0.683837	-0.705166	-1.08158	-0.165172	1.54535	0.0542288	0.134679	-1.494682e+002	-1.385628e+003	-1.535096e+003
24150	0.655159	5.60933	-1.47616	1.57711	1.79335	3.5233	-2.99442	0.359868	0.137367	0.332219	0.231302	0.427491	0.0682203	0.674385	2.17762	1.92662	1.10222	1.11499	-3.15439	2.23489	-0.976705	-3.11105	-0.730511	0.513252	-0.144172	0.73292	-1.05034	1.58081	-1.43831	-0.45579	0.027528	0.431179	-0.447299	0.515111	-1.30282	-0.591036	-1.09881	-1.45733	1.12746	0.534676	0.0118666	2.09551	-0.35895	0.483804	1.34174	2.54449	-0.270329	-0.197767	0.189726	0.796794	-0.135988	-1.30203	2.49547	-2.03573	0.216982	-1.72091	1.00597	-0.271777	1.03104	0.682551	0.364932	-1.29077	1.01962	-2.05258	-1.27387	1.28512	1.13075	2.70195	-1.28162	-1.44276	1.04284	0.755021	0.243514	-1.19877	-0.272112	-0.956581	-0.684623	2.49668	0.0444329	-1.82483	-0.836418	-0.0751095	-0.674936	-1.04767	1.02586	1.39156	0.436145	0.230377	-1.508894e+002	-1.391964e+003	-1.542853e+003
24200	0.565863	3.2041	-1.52632	1.51463	1.73053	3.15985	-3.14465	0.378036	0.176372	0.265227	0.384876	0.373333	0.154938	0.728456	1.82771	1.85793	1.1005	1.10156	-3.0722	-0.543648	-1.25724	-2.42748	0.610745	-0.668237	-0.0314593	0.802496	0.560259	2.20482	-0.712496	-1.51401	-0.364332	0.296254	-0.727234	-0.349158	-1.70723	-0.708143	-2.11032	-0.468858	1.52782	0.595651	1.54178	2.45702	-0.229703	0.0403421	-0.998245	2.71833	0.109692	0.623575	0.292401	0.645301	-1.75753	-0.745444	2.28825	-1.66362	-0.0398487	-1.94046	0.44794	1.54283	-0.524464	0.652916	0.201312	-0.516036	1.54347	-1.90053	-1.82975	-0.419501	1.49813	1.5447	0.00765632	-1.47372	1.58789	1.06912	1.62527	-1.79946	-0.59527	0.00441744	-0.507965	1.55762	1.59682	0.443609	-1.23446	0.281806	0.269737	-1.02301	0.905584	1.33561	0.185855	0.170803	-1.481599e+002	-1.388974e+003	-1.537134e+003
24250	0.659122	4.887	-1.48312	1.53115	 2.06	2.83547	-2.68217	0.455832	0.207888	0.282227	0.395359	0.398384	0.069904	0.6058	2.07229	1.88273	1.10712	1.11317	-2.84386	0.308499	-1.43552	-2.05494	-0.745899	1.10233	0.434126	-0.0530401	0.2151	1.61414	-1.67465	-1.25574	-0.134933	0.369713	-0.675169	0.43606	-1.67398	-0.504136	-0.76083	0.509242	0.9142	0.839907	-1.05539	2.61603	0.348131	-0.18298	-1.38876	2.46605	-0.599754	-0.874341	0.142476	-0.224092	-1.90173	-0.213174	2.06599	-1.3816	-0.86895	-1.98533	0.828973	-0.766309	-0.316582	0.0531822	-0.0113653	1.85003	1.33827	-1.80768	-2.00985	-0.631905	0.444441	1.44995	-0.359319	-1.63048	1.57311	2.26537	-0.313988	-2.07681	0.266731	0.526932	-0.354903	2.41605	0.786274	-0.348155	-1.86993	-0.363773	-0.959336	-1.03322	0.677295	-0.0651826	0.608693	-0.247637	-1.460141e+002	-1.389789e+003	-1.535803e+003
